134037,2016-02-25 03:00:00.000000,1.515,2.313,Team Secret,CDEC,Total,Major,NA,134037,draw
134038,2016-02-25 03:00:00.000000,1.630,2.117,Team Secret,CDEC,GameResult,Major,Map1,134037,draw
134039,2016-02-25 03:00:00.000000,1.855,1.865,Team Secret,CDEC,FB,Major,Map1,134037,draw
134040,2016-02-25 03:00:00.000000,1.838,1.879,Team Secret,CDEC,Kills10,Major,Map1,134037,draw
134041,2016-02-25 03:00:00.000000,1.860,1.860,Team Secret,CDEC,will take 1st tower on map 1,Major,will take 1st tower on map 1,134037,draw
134042,2016-02-25 03:00:00.000000,1.809,1.906,Team Secret,CDEC,will take 1st line on map 1,Major,will take 1st line on map 1,134037,draw
134043,2016-02-25 03:00:00.000000,1.930,1.785,Team Secret,CDEC,Dire will take 1st roshan on map 1,Major,Radiant will take 1st roshan on map 1,134037,draw
134044,2016-02-25 03:00:00.000000,2.508,1.430,Team Secret,CDEC,(Yes) A courier will be killed on map 1,Major,(No) A courier will be killed on map 1,134037,draw
134045,2016-02-25 03:00:00.000000,2.330,1.507,Team Secret,CDEC,(Yes) Godlike will take place on map 1,Major,(No) Godlike will take place on map 1,134037,draw
134046,2016-02-25 03:00:00.000000,2.195,1.580,Team Secret,CDEC,Total destruction Roshans Over 2.5 on map 1,Major,Total destruction Roshans Under 2.5 on map 1,134037,draw
134047,2016-02-25 03:00:00.000000,2.309,1.517,Team Secret,CDEC,Total destruction buildings Over 17.5 on map 1,Major,Total destruction buildings Under 17.5 on map 1,134037,draw
134048,2016-02-25 03:00:00.000000,1.867,1.852,Team Secret,CDEC,Total maps Over 2.5,Major,Total maps Under 2.5,134037,draw
134050,2016-02-25 03:00:00.000000,1.917,1.797,Team Secret,CDEC,Total time Over 40 minutes on map 1,Major,Total time Under 40 minutes on map 1,134037,draw
134051,2016-02-25 03:00:00.000000,1.606,2.153,Team Secret,CDEC,Total kills Over 38.5 on map 1,Major,Total kills Under 38.5 on map 1,134037,draw
134052,2016-02-25 03:00:00.000000,2.503,1.432,Team Secret,CDEC,Total kills Over 50.5 on map 1,Major,Total kills Under 50.5 on map 1,134037,draw
134024,2016-02-25 03:00:00.000000,1.102,4.553,Ehome,MVP Phoenix,Total,Major,NA,134024,draw
134025,2016-02-25 03:00:00.000000,1.250,3.204,Ehome,MVP Phoenix,GameResult,Major,Map1,134024,draw
134026,2016-02-25 03:00:00.000000,1.732,1.986,Ehome,MVP Phoenix,FB,Major,Map1,134024,draw
134027,2016-02-25 03:00:00.000000,1.397,2.601,Ehome,MVP Phoenix,Kills10,Major,Map1,134024,draw
134028,2016-02-25 03:00:00.000000,1.577,2.200,Ehome,MVP Phoenix,will take 1st tower on map 1,Major,will take 1st tower on map 1,134024,draw
134029,2016-02-25 03:00:00.000000,1.280,3.046,Ehome,MVP Phoenix,will take 1st line on map 1,Major,will take 1st line on map 1,134024,draw
134030,2016-02-25 03:00:00.000000,1.576,2.201,Ehome,MVP Phoenix,Dire will take 1st roshan on map 1,Major,Radiant will take 1st roshan on map 1,134024,draw
134031,2016-02-25 03:00:00.000000,2.390,1.479,Ehome,MVP Phoenix,(Yes) A courier will be killed on map 1,Major,(No) A courier will be killed on map 1,134024,draw
134032,2016-02-25 03:00:00.000000,2.229,1.560,Ehome,MVP Phoenix,(Yes) Godlike will take place on map 1,Major,(No) Godlike will take place on map 1,134024,draw
134034,2016-02-25 03:00:00.000000,2.800,1.338,Ehome,MVP Phoenix,Total destruction Roshans Over 2.5 on map 1,Major,Total destruction Roshans Under 2.5 on map 1,134024,draw
134035,2016-02-25 03:00:00.000000,2.545,1.417,Ehome,MVP Phoenix,Total destruction buildings Over 17.5 on map 1,Major,Total destruction buildings Under 17.5 on map 1,134024,draw
134036,2016-02-25 03:00:00.000000,2.444,1.456,Ehome,MVP Phoenix,Total maps Over 2.5,Major,Total maps Under 2.5,134024,draw
