125464,1453318980,1.681,2.047,Russia,Turkey,FB,NationalCup,Map2,125285
125465,1453318980,1.288,3.010,Russia,Turkey,Kills10,NationalCup,Map2,125285
125208,1453314803,1.234,3.301,Team Liquid,Steak Gaming,Total,WePlay,NA,125208
125209,1453314806,1.701,2.023,Team Liquid,Steak Gaming,First blood,WePlay,First blood,125208
125210,1453314804,1.528,2.288,Team Liquid,Steak Gaming,will take first 10 kills,WePlay,will take first 10 kills,125208
125194,1453312920,1.172,3.757,Team Empire,Prodota Gaming,Total,WePlay,NA,125194
125195,1453312920,1.675,2.056,Team Empire,Prodota Gaming,First blood,WePlay,First blood,125194
125197,1453312920,1.403,2.583,Team Empire,Prodota Gaming,will take first 10 kills,WePlay,will take first 10 kills,125194
125191,1453306200,1.316,2.887,Team Spirit,Prodota Gaming,Total,WePlay,NA,125191
125192,1453306200,1.493,2.358,Team Spirit,Prodota Gaming,First blood,WePlay,First blood,125191
125193,1453306200,1.483,2.380,Team Spirit,Prodota Gaming,will take first 10 kills,WePlay,will take first 10 kills,125191
125261,1453306080,1.306,2.928,compLexity,Power Rangers,Total,DotaCinema,NA,125261
125262,1453306080,1.523,2.298,compLexity,Power Rangers,GameResult,DotaCinema,Map1,125261
125264,1453306080,1.826,1.890,compLexity,Power Rangers,FB,DotaCinema,Map1,125261
125267,1453306080,1.688,2.038,compLexity,Power Rangers,Kills10,DotaCinema,Map1,125261
125415,1453310040,1.580,2.194,compLexity,Power Rangers,GameResult,DotaCinema,Map2,125261
125416,1453310040,1.803,1.912,compLexity,Power Rangers,FB,DotaCinema,Map2,125261
125417,1453310040,1.816,1.914,compLexity,Power Rangers,Kills10,DotaCinema,Map2,125261
125429,1453315260,1.529,2.285,compLexity,Power Rangers,GameResult,DotaCinema,Map3,125261
125430,1453315260,1.684,2.043,compLexity,Power Rangers,FB,DotaCinema,Map3,125261
125431,1453315260,1.700,2.023,compLexity,Power Rangers,Kills10,DotaCinema,Map3,125261
125259,1453300680,1.032,6.005,NewBee,WAY,Total,MarsTV,NA,125259
125260,1453300680,1.111,4.431,NewBee,WAY,GameResult,MarsTV,Map1,125259
125403,1453303260,1.074,5.018,NewBee,WAY,GameResult,MarsTV,Map2,125259
125188,1453300140,1.202,3.518,Mineski,Execration,Total,WePlay,NA,125188
125189,1453300140,1.642,2.100,Mineski,Execration,First blood,WePlay,First blood,125188
125190,1453300140,1.446,2.469,Mineski,Execration,will take first 10 kills,WePlay,will take first 10 kills,125188
125185,1453295580,2.155,1.604,Mineski,MVP Phoenix,Total,WePlay,NA,125185
125186,1453295580,1.892,1.824,Mineski,MVP Phoenix,First blood,WePlay,First blood,125185
125187,1453295580,1.936,1.779,Mineski,MVP Phoenix,will take first 10 kills,WePlay,will take first 10 kills,125185
125273,1453294845,1.378,9.109,Alliance,HellRaisers,Total,DotaPit,NA,125273
125274,1453294851,1.232,3.312,Alliance,HellRaisers,GameResult,DotaPit,Map1,125273
125275,1453294849,1.704,2.019,Alliance,HellRaisers,FB,DotaPit,Map1,125273
125276,1453294852,1.400,2.594,Alliance,HellRaisers,Kills10,DotaPit,Map1,125273
125268,1453294841,1.341,11.128,Alliance,STARK eSports,Total,DotaPit,NA,125268
125269,1453294854,1.234,3.302,Alliance,STARK eSports,GameResult,DotaPit,Map1,125268
125270,1453294856,1.807,1.908,Alliance,STARK eSports,FB,DotaPit,Map1,125268
125271,1453294855,1.397,2.601,Alliance,STARK eSports,Kills10,DotaPit,Map1,125268
