122692,1452218400,1.720,2.000,Team Taring,First Departure,First blood map 1,Major Quali,First blood map 1,122657
122694,1452218400,1.548,2.251,Team Taring,First Departure,Kills10,Major Quali,Map1,122657
122647,1452218400,2.061,5.159,Mineski,TnC,Total,Major Quali,NA,122647
122688,1452218400,1.432,2.504,Mineski,TnC,GameResult,Major Quali,Map1,122647
122689,1452218400,1.718,2.003,Mineski,TnC,First blood map 1,Major Quali,First blood map 1,122647
122690,1452218400,1.608,2.150,Mineski,TnC,Kills10,Major Quali,Map1,122647
122646,1452218400,1.291,14.043,LGD,Team Fantuan,Total,Major Quali,NA,122646
122685,1452218400,1.146,4.002,LGD,Team Fantuan,GameResult,Major Quali,Map1,122646
122686,1452218400,1.549,2.248,LGD,Team Fantuan,First blood map 1,Major Quali,First blood map 1,122646
122687,1452218400,1.346,2.769,LGD,Team Fantuan,Kills10,Major Quali,Map1,122646
122645,1452218400,3.248,2.952,iG Vitality,Invictus Gaming,Total,Major Quali,NA,122645
122682,1452218400,2.152,1.607,iG Vitality,Invictus Gaming,GameResult,Major Quali,Map1,122645
122683,1452218400,2.000,1.720,iG Vitality,Invictus Gaming,First blood map 1,Major Quali,First blood map 1,122645
122684,1452218400,2.012,1.710,iG Vitality,Invictus Gaming,Kills10,Major Quali,Map1,122645
122609,1452216600,2.435,3.782,Elite Wolves,Void Boys,Total,Major Quali,NA,122609
122610,1452216600,1.499,2.347,Elite Wolves,Void Boys,GameResult,Major Quali,Map1,122609
122611,1452216600,1.805,1.910,Elite Wolves,Void Boys,FB,Major Quali,Map1,122609
122612,1452216600,1.671,2.060,Elite Wolves,Void Boys,Kills10,Major Quali,Map1,122609
122292,1452216600,2.391,3.833,Team Archon,Leviathan,Total,Major Quali,NA,122292
122391,1452216600,1.496,2.352,Team Archon,Leviathan,GameResult,Major Quali,Map1,122292
122392,1452216600,1.795,1.920,Team Archon,Leviathan,FB,Major Quali,Map1,122292
122393,1452216600,1.635,2.110,Team Archon,Leviathan,Kills10,Major Quali,Map1,122292
122290,1452207600,4.750,2.067,Team Freedom,Shazam,Total,Major Quali,NA,122290
122388,1452207600,1.994,1.725,Team Freedom,Shazam,GameResult,Major Quali,Map1,122290
122389,1452207600,1.859,1.861,Team Freedom,Shazam,FB,Major Quali,Map1,122290
122390,1452207600,1.920,1.795,Team Freedom,Shazam,Kills10,Major Quali,Map1,122290
122289,1452207600,3.301,3.014,Not Today,Power of Friendship,Total,Major Quali,NA,122289
122385,1452207600,2.120,1.628,Not Today,Power of Friendship,GameResult,Major Quali,Map1,122289
122386,1452207600,1.859,1.861,Not Today,Power of Friendship,FB,Major Quali,Map1,122289
122387,1452207600,1.860,1.860,Not Today,Power of Friendship,Kills10,Major Quali,Map1,122289
122281,1452198879,1.387,10.884,Digital Chaos,Leviathan,Total,Major Quali,NA,122281
122382,1452198878,1.202,3.512,Digital Chaos,Leviathan,GameResult,Major Quali,Map1,122281
122383,1452198878,1.751,1.965,Digital Chaos,Leviathan,FB,Major Quali,Map1,122281
122384,1452198903,1.296,2.974,Digital Chaos,Leviathan,Kills10,Major Quali,Map1,122281
122604,1452198600,3.226,2.982,Team Archon,Elite Wolves,Total,Major Quali,NA,122604
122605,1452198600,1.839,1.878,Team Archon,Elite Wolves,GameResult,Major Quali,Map1,122604
122606,1452198600,1.960,1.755,Team Archon,Elite Wolves,FB,Major Quali,Map1,122604
122607,1452198600,1.616,2.138,Team Archon,Elite Wolves,Kills10,Major Quali,Map1,122604
122512,1452191931,1.428,13.037,Team Liquid,London Conspiracy,Total,Major Quali,NA,122512
122513,1452191880,1.204,3.500,Team Liquid,London Conspiracy,GameResult,Major Quali,Map1,122512
122514,1452191880,1.686,2.041,Team Liquid,London Conspiracy,FB,Major Quali,Map1,122512
122515,1452191880,1.371,2.682,Team Liquid,London Conspiracy,Kills10,Major Quali,Map1,122512
122740,1452195481,1.192,3.587,Team Liquid,London Conspiracy,GameResult,Major Quali,Map2,122512
122741,1452195480,1.713,2.008,Team Liquid,London Conspiracy,FB,Major Quali,Map2,122512
122742,1452195480,1.391,2.621,Team Liquid,London Conspiracy,Kills10,Major Quali,Map2,122512
122274,1452191760,1.790,6.027,Vega Squadron,Elements PG,Total,Major Quali,NA,122274
122307,1452191760,1.440,2.484,Vega Squadron,Elements PG,GameResult,Major Quali,Map1,122274
122308,1452191760,1.837,1.880,Vega Squadron,Elements PG,FB,Major Quali,Map1,122274
122309,1452191760,1.627,2.121,Vega Squadron,Elements PG,Kills10,Major Quali,Map1,122274
122731,1452195300,1.350,2.756,Vega Squadron,Elements PG,GameResult,Major Quali,Map2,122274
122732,1452195300,1.732,1.986,Vega Squadron,Elements PG,FB,Major Quali,Map2,122274
122733,1452195300,1.503,2.338,Vega Squadron,Elements PG,Kills10,Major Quali,Map2,122274
122596,1452190140,1.724,7.393,Digital Chaos,Elite Wolves,Total,Major Quali,NA,122596
122597,1452190140,1.324,2.851,Digital Chaos,Elite Wolves,GameResult,Major Quali,Map1,122596
122598,1452190140,1.893,1.832,Digital Chaos,Elite Wolves,FB,Major Quali,Map1,122596
122599,1452190140,1.487,2.373,Digital Chaos,Elite Wolves,Kills10,Major Quali,Map1,122596
122737,1452194760,1.327,2.842,Digital Chaos,Elite Wolves,GameResult,Major Quali,Map2,122596
122738,1452194760,1.880,1.843,Digital Chaos,Elite Wolves,FB,Major Quali,Map2,122596
122739,1452194760,1.544,2.256,Digital Chaos,Elite Wolves,Kills10,Major Quali,Map2,122596
122280,1452190080,2.352,4.117,Team Archon,Void Boys,Total,Major Quali,NA,122280
122379,1452190080,1.631,2.115,Team Archon,Void Boys,GameResult,Major Quali,Map1,122280
122380,1452190080,1.786,1.929,Team Archon,Void Boys,FB,Major Quali,Map1,122280
122381,1452190080,1.735,1.983,Team Archon,Void Boys,Kills10,Major Quali,Map1,122280
122734,1452194400,1.533,2.278,Team Archon,Void Boys,GameResult,Major Quali,Map2,122280
122735,1452194400,1.782,1.933,Team Archon,Void Boys,FB,Major Quali,Map2,122280
122736,1452194400,1.618,2.134,Team Archon,Void Boys,Kills10,Major Quali,Map2,122280
122272,1452183600,6.199,1.726,HellRaisers,Team Spirit,Total,Major Quali,NA,122272
122310,1452183060,2.526,1.424,HellRaisers,Team Spirit,GameResult,Major Quali,Map1,122272
122311,1452183060,1.920,1.795,HellRaisers,Team Spirit,FB,Major Quali,Map1,122272
122312,1452183060,2.102,1.641,HellRaisers,Team Spirit,Kills10,Major Quali,Map1,122272
122710,1452187200,2.650,1.381,HellRaisers,Team Spirit,GameResult,Major Quali,Map2,122272
122711,1452187200,1.874,1.844,HellRaisers,Team Spirit,FB,Major Quali,Map2,122272
122712,1452187200,2.234,1.557,HellRaisers,Team Spirit,Kills10,Major Quali,Map2,122272
122271,1452183180,2.000,5.285,Natus Vincere,Mamas Boys,Total,Major Quali,NA,122271
122363,1452183180,1.557,2.234,Natus Vincere,Mamas Boys,GameResult,Major Quali,Map1,122271
122364,1452183180,1.856,1.864,Natus Vincere,Mamas Boys,FB,Major Quali,Map1,122271
122365,1452183180,1.723,1.996,Natus Vincere,Mamas Boys,Kills10,Major Quali,Map1,122271
122693,1452186300,1.452,2.453,Natus Vincere,Mamas Boys,GameResult,Major Quali,Map2,122271
122695,1452187200,1.759,1.956,Natus Vincere,Mamas Boys,FB,Major Quali,Map2,122271
122696,1452186180,1.717,2.004,Natus Vincere,Mamas Boys,Kills10,Major Quali,Map2,122271
122505,1452174000,2.091,4.983,Elements PG,London Conspiracy,Total,Major Quali,NA,122505
122506,1452174000,1.417,2.545,Elements PG,London Conspiracy,GameResult,Major Quali,Map1,122505
122507,1452174000,1.738,1.979,Elements PG,London Conspiracy,FB,Major Quali,Map1,122505
122508,1452174000,1.625,2.123,Elements PG,London Conspiracy,Kills10,Major Quali,Map1,122505
122671,1452178080,1.617,2.136,Elements PG,London Conspiracy,GameResult,Major Quali,Map2,122505
122672,1452178080,1.730,1.988,Elements PG,London Conspiracy,FB,Major Quali,Map2,122505
122673,1452178080,1.790,1.925,Elements PG,London Conspiracy,Kills10,Major Quali,Map2,122505
122270,1452173760,1.903,6.461,Team Liquid,Fantastic Five,Total,Major Quali,NA,122270
122366,1452173760,1.413,2.556,Team Liquid,Fantastic Five,GameResult,Major Quali,Map1,122270
122367,1452173760,1.938,1.777,Team Liquid,Fantastic Five,FB,Major Quali,Map1,122270
122368,1452173760,1.654,2.083,Team Liquid,Fantastic Five,Kills10,Major Quali,Map1,122270
122668,1452177240,1.435,2.495,Team Liquid,Fantastic Five,GameResult,Major Quali,Map2,122270
122669,1452177240,1.708,2.014,Team Liquid,Fantastic Five,FB,Major Quali,Map2,122270
122670,1452177240,1.577,2.200,Team Liquid,Fantastic Five,Kills10,Major Quali,Map2,122270
122461,1452172052,1.291,16.007,First Departure,Extremist,Total,Major Quali,NA,122461
122469,1452172054,1.162,3.846,First Departure,Extremist,GameResult,Major Quali,Map1,122461
122470,1452172054,1.629,2.119,First Departure,Extremist,FB,Major Quali,Map1,122461
122471,1452172056,1.308,2.920,First Departure,Extremist,Kills10,Major Quali,Map1,122461
122342,1452168480,3.560,2.817,CDEC Youth,NewBee,Total,Major Quali,NA,122342
122369,1452168480,1.992,1.727,CDEC Youth,NewBee,GameResult,Major Quali,Map1,122342
122370,1452168480,1.882,1.835,CDEC Youth,NewBee,FB,Major Quali,Map1,122342
122371,1452168480,1.898,1.818,CDEC Youth,NewBee,Kills10,Major Quali,Map1,122342
122658,1452173100,2.255,1.546,CDEC Youth,NewBee,GameResult,Major Quali,Map2,122342
122659,1452173100,1.877,1.846,CDEC Youth,NewBee,FB,Major Quali,Map2,122342
122660,1452173100,1.863,1.857,CDEC Youth,NewBee,Kills10,Major Quali,Map2,122342
122269,1452167580,1.682,7.266,Wings Gaming,CDEC.A,Total,Major Quali,NA,122269
122420,1452167580,1.345,2.774,Wings Gaming,CDEC.A,GameResult,Major Quali,Map1,122269
122422,1452167580,1.716,2.005,Wings Gaming,CDEC.A,FB,Major Quali,Map1,122269
122423,1452167580,1.586,2.185,Wings Gaming,CDEC.A,Kills10,Major Quali,Map1,122269
122652,1452172860,1.470,2.409,Wings Gaming,CDEC.A,GameResult,Major Quali,Map2,122269
122653,1452172860,1.709,2.013,Wings Gaming,CDEC.A,FB,Major Quali,Map2,122269
122654,1452172860,1.573,2.207,Wings Gaming,CDEC.A,Kills10,Major Quali,Map2,122269
122268,1452166200,1.837,6.847,Team Empire,HellRaisers,Total,Major Quali,NA,122268
122313,1452166200,1.289,3.003,Team Empire,HellRaisers,GameResult,Major Quali,Map1,122268
122314,1452166200,1.704,2.019,Team Empire,HellRaisers,FB,Major Quali,Map1,122268
122315,1452166200,1.449,2.461,Team Empire,HellRaisers,Kills10,Major Quali,Map1,122268
122642,1452169080,1.320,2.869,Team Empire,HellRaisers,GameResult,Major Quali,Map2,122268
122643,1452169080,1.741,1.976,Team Empire,HellRaisers,FB,Major Quali,Map2,122268
122644,1452169080,1.531,2.282,Team Empire,HellRaisers,Kills10,Major Quali,Map2,122268
122441,1452165840,2.506,3.877,Team Spirit,Mamas Boys,Total,Major Quali,NA,122441
122458,1452165840,1.664,2.069,Team Spirit,Mamas Boys,GameResult,Major Quali,Map1,122441
122459,1452165840,1.842,1.876,Team Spirit,Mamas Boys,FB,Major Quali,Map1,122441
122460,1452165840,1.670,2.062,Team Spirit,Mamas Boys,Kills10,Major Quali,Map1,122441
122639,1452168900,1.556,2.236,Team Spirit,Mamas Boys,GameResult,Major Quali,Map2,122441
122640,1452168900,1.741,1.976,Team Spirit,Mamas Boys,FB,Major Quali,Map2,122441
122641,1452168900,1.706,2.017,Team Spirit,Mamas Boys,Kills10,Major Quali,Map2,122441
122288,1452164460,2.572,3.721,MVP Phoenix,Execration,Total,Major Quali,NA,122288
122372,1452164460,1.364,2.706,MVP Phoenix,Execration,GameResult,Major Quali,Map1,122288
122373,1452164460,1.837,1.880,MVP Phoenix,Execration,FB,Major Quali,Map1,122288
122374,1452164460,1.707,2.016,MVP Phoenix,Execration,Kills10,Major Quali,Map1,122288
122636,1452167100,1.251,3.201,MVP Phoenix,Execration,GameResult,Major Quali,Map2,122288
122637,1452167100,1.725,1.994,MVP Phoenix,Execration,FB,Major Quali,Map2,122288
122638,1452167100,1.439,2.487,MVP Phoenix,Execration,Kills10,Major Quali,Map2,122288
122483,1452159000,2.897,2.997,Tongfu,iG Vitality,Total,Major Quali,NA,122483
122502,1452159000,1.935,1.780,Tongfu,iG Vitality,GameResult,Major Quali,Map1,122483
122503,1452159000,1.856,1.864,Tongfu,iG Vitality,FB,Major Quali,Map1,122483
122504,1452159000,1.849,1.873,Tongfu,iG Vitality,Kills10,Major Quali,Map1,122483
122613,1452163020,1.891,1.825,Tongfu,iG Vitality,GameResult,Major Quali,Map2,122483
122614,1452163020,1.875,1.843,Tongfu,iG Vitality,FB,Major Quali,Map2,122483
122615,1452163020,1.735,1.982,Tongfu,iG Vitality,Kills10,Major Quali,Map2,122483
122267,1452159000,4.447,2.109,Team Fantuan,Invictus Gaming,Total,Major Quali,NA,122267
122357,1452159000,2.320,1.512,Team Fantuan,Invictus Gaming,GameResult,Major Quali,Map1,122267
122358,1452159000,1.889,1.828,Team Fantuan,Invictus Gaming,FB,Major Quali,Map1,122267
122359,1452159000,2.070,1.664,Team Fantuan,Invictus Gaming,Kills10,Major Quali,Map1,122267
122626,1452165480,2.506,1.431,Team Fantuan,Invictus Gaming,GameResult,Major Quali,Map2,122267
122627,1452165480,1.938,1.777,Team Fantuan,Invictus Gaming,FB,Major Quali,Map2,122267
122628,1452165480,2.286,1.529,Team Fantuan,Invictus Gaming,Kills10,Major Quali,Map2,122267
122266,1452157200,2.016,5.285,Team Empire,Mamas Boys,Total,Major Quali,NA,122266
122316,1452157200,1.513,2.318,Team Empire,Mamas Boys,GameResult,Major Quali,Map1,122266
122317,1452157200,1.816,1.899,Team Empire,Mamas Boys,FB,Major Quali,Map1,122266
122318,1452157200,1.655,2.082,Team Empire,Mamas Boys,Kills10,Major Quali,Map1,122266
122600,1452161280,1.412,2.559,Team Empire,Mamas Boys,GameResult,Major Quali,Map2,122266
122601,1452161280,1.828,1.889,Team Empire,Mamas Boys,FB,Major Quali,Map2,122266
122602,1452161280,1.601,2.161,Team Empire,Mamas Boys,Kills10,Major Quali,Map2,122266
122265,1452157200,2.157,5.165,Natus Vincere,Team Spirit,Total,Major Quali,NA,122265
122319,1452157200,1.548,2.250,Natus Vincere,Team Spirit,GameResult,Major Quali,Map1,122265
122320,1452157200,1.788,1.926,Natus Vincere,Team Spirit,FB,Major Quali,Map1,122265
122321,1452157200,1.709,2.013,Natus Vincere,Team Spirit,Kills10,Major Quali,Map1,122265
122590,1452159780,1.760,1.955,Natus Vincere,Team Spirit,FB,Major Quali,Map2,122265
122591,1452159840,1.716,2.005,Natus Vincere,Team Spirit,Kills10,Major Quali,Map2,122265
122592,1452159780,1.718,2.002,Natus Vincere,Team Spirit,GameResult,Major Quali,Map2,122265
