136663,2016-03-04 14:00:00.000000,1.204,3.503,OG,Fnatic,Total,Major,NA,136663,draw
136664,2016-03-04 14:00:00.000000,1.247,3.221,OG,Fnatic,GameResult,Major,Map1,136663,draw
136708,2016-03-04 14:00:00.000000,1.780,1.935,OG,Fnatic,FB,Major,Map1,136663,draw
136709,2016-03-04 14:00:00.000000,1.431,2.507,OG,Fnatic,Kills10,Major,Map1,136663,draw
136710,2016-03-04 14:00:00.000000,1.720,2.000,OG,Fnatic,will take 1st tower on map 1,Major,will take 1st tower on map 1,136663,draw
136711,2016-03-04 14:00:00.000000,1.204,3.500,OG,Fnatic,will take 1st line on map 1,Major,will take 1st line on map 1,136663,draw
136712,2016-03-04 14:00:00.000000,1.511,2.322,OG,Fnatic,Dire will take 1st roshan on map 1,Major,Radiant will take 1st roshan on map 1,136663,draw
136713,2016-03-04 14:00:00.000000,2.502,1.433,OG,Fnatic,(Yes) A courier will be killed on map 1,Major,(No) A courier will be killed on map 1,136663,draw
136714,2016-03-04 14:00:00.000000,1.945,1.770,OG,Fnatic,(Yes) Godlike will take place on map 1,Major,(No) Godlike will take place on map 1,136663,draw
136715,2016-03-04 14:00:00.000000,1.511,2.322,OG,Fnatic,Total kills Over 36.5 on map 1,Major,Total kills Under 36.5 on map 1,136663,draw
136716,2016-03-04 14:00:00.000000,2.575,1.406,OG,Fnatic,Total kills Over 50.5 on map 1,Major,Total kills Under 50.5 on map 1,136663,draw
136717,2016-03-04 14:00:00.000000,2.400,1.474,OG,Fnatic,Total destruction buildings Over 17.5 on map 1,Major,Total destruction buildings Under 17.5 on map 1,136663,draw
136718,2016-03-04 14:00:00.000000,2.100,1.642,OG,Fnatic,Total destruction Roshans Over 2.5 on map 1,Major,Total destruction Roshans Under 2.5 on map 1,136663,draw
136719,2016-03-04 14:00:00.000000,1.950,1.765,OG,Fnatic,Total time Over 40 minutes on map 1,Major,Total time Under 40 minutes on map 1,136663,draw
136720,2016-03-04 14:00:00.000000,2.498,1.434,OG,Fnatic,Total maps Over 2.5,Major,Total maps Under 2.5,136663,draw
136635,2016-03-04 11:00:00.000000,1.147,4.001,Alliance,compLexity,Total,Major,NA,136635,draw
