1894427686	2015-10-26T18:02:38	1529126	2519319	dire	radiant	3534
1894319235	2015-10-26T17:08:39	46	2519319	dire	radiant	3534
1894183484	2015-10-26T16:13:37	2519319	46	radiant	radiant	3534
1892309589	2015-10-25T18:33:20	2519319	111474	radiant	dire	3726
1892222498	2015-10-25T17:31:48	2519319	111474	radiant	radiant	3726
1886804303	2015-10-23T17:02:07	2006913	2519319	dire	dire	3865
1884808502	2015-10-22T18:58:31	2519319	46	radiant	radiant	3781
1876218911	2015-10-18T16:56:42	2519319	1838315	radiant	dire	2392
1871750561	2015-10-17T03:43:54	1883502	2519319	dire	dire	2392
1871686450	2015-10-17T02:34:18	2519319	1883502	radiant	radiant	2392
1892081241	2015-10-25T16:47:21	111474	2519319	radiant	radiant	3726
1886935076	2015-10-23T18:02:26	2006913	2519319	radiant	radiant	3865
1884957668	2015-10-22T20:46:24	46	2519319	radiant	radiant	3781
1884897163	2015-10-22T19:48:28	46	2519319	radiant	dire	3781
1876353970	2015-10-18T18:14:54	2519319	1838315	dire	radiant	2392
1876100954	2015-10-18T16:03:12	2519319	1838315	dire	dire	2392
1876057304	2015-10-18T16:06:06	2519319	1838315	dire	radiant	2392
1998547629	2015-12-13T00:15:30	2586976	4	radiant	radiant	3781
1998424806	2015-12-12T22:23:32	4	2586976	dire	dire	3781
1991602467	2015-12-10T03:08:11	726228	2586976	dire	radiant	3781
1991188850	2015-12-09T19:51:57	543897	2586976	dire	radiant	3781
1991112163	2015-12-09T18:53:28	2586976	543897	radiant	dire	3781
1984529130	2015-12-06T17:58:01	2163	2586976	dire	radiant	3534
1982075607	2015-12-05T19:41:49	2586976	2163	radiant	radiant	3534
1981953141	2015-12-05T18:06:11	2163	2586976	dire	dire	3534
1981088223	2015-12-05T12:31:09	2586976	2246141	radiant	radiant	3534
1980941553	2015-12-05T11:37:53	2586976	2246141	radiant	dire	3534
1998715126	2015-12-13T02:57:18	1883502	2586976	radiant	dire	3781
1998652203	2015-12-13T02:05:42	1883502	2586976	radiant	dire	3781
1998496853	2015-12-12T23:18:00	4	2586976	radiant	radiant	3781
1991666142	2015-12-10T04:07:43	726228	2586976	radiant	radiant	3781
1991532094	2015-12-10T02:08:40	2586976	726228	dire	dire	3781
1984801723	2015-12-06T20:15:06	2586976	2163	dire	radiant	3534
1984698282	2015-12-06T19:04:02	2163	2586976	radiant	dire	3534
1984422652	2015-12-06T16:30:31	2586976	2163	dire	radiant	3534
1975123151	2015-12-02T18:55:07	1883502	2586976	radiant	radiant	3902
1986923590	2015-12-07T20:00:37	36	1838315	dire	dire	3902
1986797570	2015-12-07T19:02:49	36	1838315	dire	radiant	3902
1977437645	2015-12-03T22:11:43	2163	1838315	dire	radiant	3902
1950431595	2015-11-21T17:17:01	2586976	1838315	dire	dire	3671
1947775308	2015-11-20T16:17:41	1838315	39	radiant	radiant	3671
1947403563	2015-11-20T13:51:39	39	1838315	dire	radiant	3671
1944132605	2015-11-18T20:23:12	726228	1838315	dire	dire	3671
1944054411	2015-11-18T19:25:31	1838315	726228	radiant	radiant	3671
1986700969	2015-12-07T17:45:29	36	1838315	radiant	dire	3902
1979553906	2015-12-04T20:19:20	2537481	1838315	radiant	radiant	3902
1979480692	2015-12-04T19:30:11	2537481	1838315	radiant	dire	3902
1977511522	2015-12-03T23:06:27	2163	1838315	radiant	radiant	3902
1977354706	2015-12-03T21:00:02	1838315	2163	dire	dire	3902
1975286617	2015-12-02T20:48:45	1838315	2006913	dire	dire	3902
1975207688	2015-12-02T19:53:05	2006913	1838315	radiant	dire	3902
1950565767	2015-11-21T18:17:25	1838315	2586976	dire	dire	3671
1950217743	2015-11-21T16:09:21	1838315	2586976	dire	dire	3671
1950077300	2015-11-21T14:39:57	1838315	2586976	dire	dire	3671
1947612675	2015-11-20T15:01:30	39	1838315	radiant	radiant	3671
1943922409	2015-11-18T18:27:17	726228	1838315	radiant	dire	3671
1986700969	2015-12-07T17:45:29	36	1838315	radiant	dire	3902
1972824031	2015-12-01T16:23:36	36	2586976	radiant	dire	3902
1972685076	2015-12-01T15:08:42	2586976	36	dire	radiant	3902
1969056477	2015-11-29T19:30:02	1846548	36	dire	dire	3902
1968956176	2015-11-29T18:05:25	36	1846548	radiant	radiant	3902
1961794988	2015-11-26T20:44:34	1804536	36	dire	radiant	3902
1961725996	2015-11-26T19:34:09	1804536	36	dire	radiant	3902
1918839537	2015-11-06T20:19:48	2586976	36	dire	radiant	3902
1884887055	2015-10-22T19:45:21	36	2276247	radiant	dire	3726
1986923590	2015-12-07T20:00:37	36	1838315	dire	dire	3902
1986797570	2015-12-07T19:02:49	36	1838315	dire	radiant	3902
1979222731	2015-12-04T17:24:28	36	1883502	dire	radiant	3902
1979107752	2015-12-04T16:36:01	1883502	36	radiant	radiant	3902
1975226642	2015-12-02T20:08:34	2391764	36	radiant	NA	4119
1974697195	2015-12-02T15:25:19	111474	36	radiant	radiant	3902
1974521164	2015-12-02T14:06:23	36	111474	dire	radiant	3902
1972514674	2015-12-01T14:01:25	36	2586976	dire	radiant	3902
1919071372	2015-11-06T22:45:52	2586976	36	radiant	radiant	3902
1918959324	2015-11-06T21:51:15	36	2586976	dire	radiant	3902
1884954947	2015-10-22T20:44:34	2276247	36	radiant	dire	3726
1991025439	2015-12-09T18:24:09	46	2621843	radiant	dire	4119
1990864864	2015-12-09T16:30:59	46	2621843	radiant	NA	4119
1984372290	2015-12-06T16:15:34	2276247	46	dire	radiant	4112
1984196589	2015-12-06T15:17:20	46	2276247	radiant	radiant	4112
1983976841	2015-12-06T14:00:59	2276247	46	dire	dire	4112
1981984630	2015-12-05T18:41:28	2276247	46	dire	radiant	4112
1981854317	2015-12-05T17:34:23	46	2276247	radiant	radiant	4112
1981083926	2015-12-05T12:27:16	46	2006913	radiant	dire	4112
1980906731	2015-12-05T11:36:46	2006913	46	dire	radiant	4112
1975049040	2015-12-02T18:01:43	2558791	46	dire	radiant	4119
1974775000	2015-12-02T16:04:21	46	3	radiant	radiant	4112
1974609589	2015-12-02T14:25:33	1148284	46	dire	dire	4112
1991118106	2015-12-09T19:15:25	2621843	46	radiant	NA	4119
1990947335	2015-12-09T17:29:49	2621843	46	radiant	dire	4119
1983795459	2015-12-06T12:38:51	46	2276247	dire	radiant	4112
1981659369	2015-12-05T16:28:18	2276247	46	radiant	dire	4112
1974939502	2015-12-02T17:01:22	46	3	dire	dire	4112
1974443561	2015-12-02T13:15:49	46	1148284	dire	radiant	4112
1971360796	2015-11-30T21:55:31	2006913	46	radiant	radiant	4112
1971289057	2015-11-30T20:43:46	46	2006913	dire	radiant	4112
1961729453	2015-11-26T19:54:46	758797	46	radiant	dire	3865
1914471239	2015-11-04T19:11:33	758797	2276247	radiant	dire	3865
1889859648	2015-10-24T20:41:09	2085365	758797	dire	radiant	3865
1889745789	2015-10-24T19:39:48	758797	2085365	radiant	radiant	3865
1884874200	2015-10-22T19:42:30	758797	2535294	radiant	dire	3865
1880740219	2015-10-20T19:35:54	2006913	758797	dire	dire	3865
1847714664	2015-10-06T17:24:46	758797	NA	radiant	radiant	3990
1847634563	2015-10-06T16:16:42	758797	NA	radiant	radiant	3990
1961893492	2015-11-26T21:55:53	46	758797	radiant	dire	3865
1961829627	2015-11-26T20:53:33	758797	46	dire	radiant	3865
1961184471	2015-11-26T15:02:25	758797	2276247	dire	radiant	3865
1914345556	2015-11-04T18:12:39	758797	2276247	dire	dire	3865
1912218049	2015-11-03T19:17:27	758797	2586976	dire	radiant	3865
1912135868	2015-11-03T18:16:10	2586976	758797	radiant	dire	3865
1912105884	2015-11-03T18:30:10	2586976	758797	radiant	radiant	3865
1884961033	2015-10-22T20:45:38	2535294	758797	radiant	dire	3865
1880833167	2015-10-20T20:59:22	758797	2006913	dire	dire	3865
1880592577	2015-10-20T18:03:02	758797	111474	dire	dire	3865
1880480408	2015-10-20T17:04:13	758797	111474	dire	radiant	3865
1849321882	2015-10-07T12:02:57	758797	NA	dire	dire	3990
1992598958	2015-12-10T14:00:50	2413439	350190	dire	radiant	3902
1992443724	2015-12-10T12:59:56	350190	2413439	radiant	radiant	3902
1990065860	2015-12-09T10:12:44	350190	2108395	radiant	radiant	3902
1990008281	2015-12-09T09:21:13	2108395	350190	dire	dire	3902
1988394590	2015-12-08T14:18:53	350190	254140	radiant	radiant	3902
1988257358	2015-12-08T13:25:11	254140	350190	dire	radiant	3902
1978665269	2015-12-04T13:46:37	24	350190	dire	dire	4210
1976132158	2015-12-03T09:50:05	543897	350190	dire	radiant	4210
1974509830	2015-12-02T13:47:21	254140	350190	dire	NA	4210
1974383177	2015-12-02T12:42:32	350190	254140	radiant	radiant	4210
1988165729	2015-12-08T12:19:49	350190	254140	dire	radiant	3902
1987953814	2015-12-08T10:36:59	1148284	350190	radiant	dire	4210
1987847612	2015-12-08T09:38:09	350190	1148284	dire	dire	4210
1978524377	2015-12-04T12:45:09	350190	24	dire	dire	4210
1976212191	2015-12-03T11:24:19	350190	543897	dire	radiant	4210
1992598958	2015-12-10T14:00:50	2413439	350190	dire	radiant	3902
1992598958	2015-12-10T14:00:50	2413439	350190	dire	radiant	3902
1992443724	2015-12-10T12:59:56	350190	2413439	radiant	radiant	3902
1990065860	2015-12-09T10:12:44	350190	2108395	radiant	radiant	3902
1990008281	2015-12-09T09:21:13	2108395	350190	dire	dire	3902
1988394590	2015-12-08T14:18:53	350190	254140	radiant	radiant	3902
1988257358	2015-12-08T13:25:11	254140	350190	dire	radiant	3902
1978665269	2015-12-04T13:46:37	24	350190	dire	dire	4210
1976132158	2015-12-03T09:50:05	543897	350190	dire	radiant	4210
1974509830	2015-12-02T13:47:21	254140	350190	dire	NA	4210
1974383177	2015-12-02T12:42:32	350190	254140	radiant	radiant	4210
1988165729	2015-12-08T12:19:49	350190	254140	dire	radiant	3902
1987953814	2015-12-08T10:36:59	1148284	350190	radiant	dire	4210
1987847612	2015-12-08T09:38:09	350190	1148284	dire	dire	4210
1978524377	2015-12-04T12:45:09	350190	24	dire	dire	4210
1976212191	2015-12-03T11:24:19	350190	543897	dire	radiant	4210
1940220599	2015-11-16T19:46:27	350190	2586976	dire	dire	3671
1933313553	2015-11-13T18:39:26	350190	1375614	dire	dire	3671
1933221699	2015-11-13T17:30:07	1375614	350190	radiant	radiant	3671
1932637212	2015-11-13T12:47:36	350190	39	dire	dire	3671
1995917878	2015-12-12T01:19:20	39	726228	dire	radiant	3781
1991666142	2015-12-10T04:07:43	726228	2586976	radiant	radiant	3781
1991532094	2015-12-10T02:08:40	2586976	726228	dire	dire	3781
1991426957	2015-12-10T00:12:28	1883502	726228	dire	dire	3781
1991371320	2015-12-09T22:27:57	1883502	726228	dire	dire	3781
1943922409	2015-11-18T18:27:17	726228	1838315	radiant	dire	3671
1941706137	2015-11-17T15:41:50	1883502	726228	dire	dire	3671
1941444525	2015-11-17T13:31:15	1883502	726228	dire	radiant	3671
1933132833	2015-11-13T17:11:35	2006913	726228	dire	dire	3671
1932974786	2015-11-13T15:46:43	2006913	726228	dire	radiant	3671
1995989266	2015-12-12T02:12:35	39	726228	radiant	dire	3781
1995874559	2015-12-12T00:08:49	39	726228	radiant	dire	3781
1991602467	2015-12-10T03:08:11	726228	2586976	dire	radiant	3781
1991317227	2015-12-09T21:30:59	1883502	726228	radiant	radiant	3781
1947178316	2015-11-20T11:43:02	726228	4	dire	radiant	3671
1947084585	2015-11-20T10:28:21	4	726228	radiant	dire	3671
1944132605	2015-11-18T20:23:12	726228	1838315	dire	dire	3671
1944054411	2015-11-18T19:25:31	1838315	726228	radiant	radiant	3671
1941583291	2015-11-17T14:27:17	1883502	726228	radiant	radiant	3671
1932755249	2015-11-13T13:43:27	2006913	726228	radiant	dire	3671
1995624333	2015-12-11T20:59:32	2512249	4	radiant	radiant	3781
1993547070	2015-12-10T23:17:59	39	2512249	dire	radiant	3781
1973627733	2015-12-02T03:36:12	2512249	1983178	radiant	radiant	4181
1973572197	2015-12-02T02:20:55	2568195	2512249	dire	dire	4181
1959894535	2015-11-25T23:57:05	2512249	2428289	radiant	dire	3902
1959849601	2015-11-25T22:36:42	2512249	2428289	radiant	radiant	3902
1921687382	2015-11-07T23:10:44	2512249	1718551	radiant	radiant	3902
1921641351	2015-11-07T22:34:43	1718551	2512249	dire	radiant	3902
1919185854	2015-11-07T00:56:13	1718551	2512249	dire	radiant	3781
1919132235	2015-11-06T23:50:38	1718551	2512249	dire	radiant	3781
1919064824	2015-11-06T22:44:44	2512249	1718551	radiant	radiant	3781
1995781321	2015-12-11T22:58:25	2512249	4	dire	dire	3781
1995727685	2015-12-11T21:50:43	2512249	4	dire	dire	3781
1993659090	2015-12-11T01:43:50	2512249	39	dire	dire	3781
1993608233	2015-12-11T00:22:56	39	2512249	radiant	radiant	3781
1973512453	2015-12-02T01:22:43	2428289	2512249	radiant	radiant	4181
1964268761	2015-11-27T23:31:39	2512249	3	dire	dire	3902
1964210652	2015-11-27T22:37:28	3	2512249	radiant	dire	3902
1957974007	2015-11-25T02:45:31	2512249	3	dire	dire	3902
1957930465	2015-11-25T01:41:32	2512249	3	dire	radiant	3902
1998201818	2015-12-12T20:14:33	1883502	2163	dire	radiant	3781
1993753508	2015-12-11T03:24:38	39	2163	dire	dire	3781
1993447295	2015-12-10T21:39:54	2163	4	radiant	dire	3781
1993252604	2015-12-10T19:07:33	2163	4	radiant	dire	3781
1984801723	2015-12-06T20:15:06	2586976	2163	dire	radiant	3534
1984698282	2015-12-06T19:04:02	2163	2586976	radiant	dire	3534
1984422652	2015-12-06T16:30:31	2586976	2163	dire	radiant	3534
1983978130	2015-12-06T13:42:57	111474	2163	dire	dire	3534
1983817900	2015-12-06T12:35:59	111474	2163	dire	dire	3534
1981733381	2015-12-05T16:46:25	111474	2163	dire	dire	3534
1981562036	2015-12-05T15:35:31	111474	2163	dire	dire	3534
1998318531	2015-12-12T21:11:37	2163	1883502	dire	radiant	3781
1998032937	2015-12-12T19:02:13	2163	1883502	dire	dire	3781
1993868977	2015-12-11T05:38:38	39	2163	radiant	radiant	3781
1993802548	2015-12-11T04:18:26	39	2163	radiant	dire	3781
1993737370	2015-12-11T03:27:43	39	2163	radiant	dire	3781
1993348638	2015-12-10T20:23:46	4	2163	radiant	radiant	3781
1984529130	2015-12-06T17:58:01	2163	2586976	dire	radiant	3534
1982075607	2015-12-05T19:41:49	2586976	2163	radiant	radiant	3534
1981953141	2015-12-05T18:06:11	2163	2586976	dire	dire	3534
1990447881	2015-12-09T13:54:55	5	2221790	radiant	dire	3877
1988515110	2015-12-08T14:59:23	2538621	5	dire	radiant	3877
1988373598	2015-12-08T14:17:00	5	2538621	radiant	radiant	3877
1987773614	2015-12-08T08:58:52	2552118	5	dire	dire	3877
1987676731	2015-12-08T07:47:48	5	2552118	radiant	dire	3877
1984130258	2015-12-06T15:01:24	5	1951061	radiant	radiant	3877
1983981524	2015-12-06T13:48:08	1951061	5	dire	dire	3877
1981456061	2015-12-05T15:09:21	1983234	5	dire	dire	3877
1980856303	2015-12-05T10:53:37	2208748	5	dire	radiant	3877
1980733268	2015-12-05T10:03:33	5	2208748	radiant	dire	3877
1980597365	2015-12-05T08:57:59	5	2511019	radiant	radiant	3877
1980444551	2015-12-05T07:59:06	2511019	5	dire	dire	3877
1990613515	2015-12-09T14:49:10	2221790	5	radiant	radiant	3877
1983228466	2015-12-06T08:23:48	2635099	5	radiant	dire	3877
1983152233	2015-12-06T07:18:29	5	2635099	dire	radiant	3877
1981283567	2015-12-05T14:08:40	5	1983234	dire	radiant	3877
1961255210	2015-11-26T15:16:15	2539098	5	radiant	dire	3902
1961138750	2015-11-26T14:25:37	5	2539098	dire	dire	3902
1959233883	2015-11-25T15:39:55	1836806	5	radiant	dire	3902
1959124140	2015-11-25T14:57:36	5	1836806	dire	radiant	3902
1998715126	2015-12-13T02:57:18	1883502	2586976	radiant	dire	3781
1998652203	2015-12-13T02:05:42	1883502	2586976	radiant	dire	3781
1998318531	2015-12-12T21:11:37	2163	1883502	dire	radiant	3781
1998032937	2015-12-12T19:02:13	2163	1883502	dire	dire	3781
1995503349	2015-12-11T19:22:25	1883502	543897	radiant	radiant	3781
1995395126	2015-12-11T18:34:54	543897	1883502	dire	dire	3781
1991317227	2015-12-09T21:30:59	1883502	726228	radiant	radiant	3781
1979222731	2015-12-04T17:24:28	36	1883502	dire	radiant	3902
1979107752	2015-12-04T16:36:01	1883502	36	radiant	radiant	3902
1976981059	2015-12-03T16:53:04	111474	1883502	dire	dire	3902
1975300157	2015-12-02T21:02:39	1883502	2566398	radiant	radiant	4119
1975123151	2015-12-02T18:55:07	1883502	2586976	radiant	radiant	3902
1975030290	2015-12-02T18:00:01	1883502	2586976	radiant	radiant	3902
1998201818	2015-12-12T20:14:33	1883502	2163	dire	radiant	3781
1991426957	2015-12-10T00:12:28	1883502	726228	dire	dire	3781
1991371320	2015-12-09T22:27:57	1883502	726228	dire	dire	3781
1977186331	2015-12-03T19:45:45	111474	1883502	radiant	dire	3902
1977091866	2015-12-03T17:54:59	1883502	111474	dire	dire	3902
1974889056	2015-12-02T17:00:19	1883502	2586976	dire	radiant	3902
1995465383	2015-12-11T19:00:53	2537636	2566398	radiant	radiant	4127
1995359880	2015-12-11T18:18:32	2566398	2537636	dire	dire	4127
1993190841	2015-12-10T18:36:47	2642171	2537636	dire	dire	4127
1990961922	2015-12-09T17:36:44	2537636	2573493	radiant	radiant	4127
1990859218	2015-12-09T16:34:19	2573493	2537636	dire	dire	4127
1977204801	2015-12-03T18:51:33	2537636	55	radiant	radiant	4210
1973200167	2015-12-01T19:33:33	2537636	59	radiant	radiant	4210
1973112556	2015-12-01T18:48:10	59	2537636	dire	dire	4210
1964042856	2015-11-27T20:20:28	2425230	2537636	dire	dire	4038
1963730489	2015-11-27T17:31:38	2564834	2537636	dire	radiant	4038
1963613385	2015-11-27T16:49:13	2537636	2564834	radiant	dire	4038
1961521747	2015-11-26T17:21:14	2537636	2093509	radiant	dire	4038
1995262216	2015-12-11T17:26:32	2537636	2566398	dire	radiant	4127
1993385716	2015-12-10T20:46:12	2642171	2537636	radiant	dire	4127
1993292092	2015-12-10T19:46:13	2537636	2642171	dire	radiant	4127
1977381184	2015-12-03T21:19:01	2537636	55	dire	radiant	4119
1977296293	2015-12-03T20:05:57	2537636	55	dire	dire	4210
1977059438	2015-12-03T17:48:41	55	2537636	radiant	radiant	4210
1972999288	2015-12-01T17:48:44	2537636	59	dire	dire	4210
1963947353	2015-11-27T19:39:52	2537636	2425230	dire	radiant	4038
1983795459	2015-12-06T12:38:51	46	2276247	dire	radiant	4112
1983417752	2015-12-06T09:55:55	2006913	2276247	dire	radiant	4112
1983332654	2015-12-06T08:43:18	2006913	2276247	dire	dire	4112
1981659369	2015-12-05T16:28:18	2276247	46	radiant	dire	4112
1980714191	2015-12-05T09:53:03	1148284	2276247	dire	dire	4112
1980593715	2015-12-05T08:49:59	1148284	2276247	dire	dire	4112
1977299267	2015-12-03T19:56:30	2552670	2276247	dire	NA	4119
1973122832	2015-12-01T18:46:37	1148284	2276247	dire	radiant	4112
1973004653	2015-12-01T17:50:16	1148284	2276247	dire	radiant	4112
1972634929	2015-12-01T14:27:13	2535294	2276247	dire	radiant	4112
1972509339	2015-12-01T13:29:38	2535294	2276247	dire	radiant	4112
1972303233	2015-12-01T11:57:09	3	2276247	dire	dire	4112
1972195323	2015-12-01T10:52:48	2276247	3	radiant	dire	4112
1996979488	2015-12-12T11:36:19	2276247	2257369	dire	dire	4122
1984372290	2015-12-06T16:15:34	2276247	46	dire	radiant	4112
1984196589	2015-12-06T15:17:20	46	2276247	radiant	radiant	4112
1983976841	2015-12-06T14:00:59	2276247	46	dire	dire	4112
1981984630	2015-12-05T18:41:28	2276247	46	dire	radiant	4112
1981854317	2015-12-05T17:34:23	46	2276247	radiant	radiant	4112
1977261270	2015-12-03T20:00:12	2552670	2276247	radiant	NA	4119
1964386416	2015-11-28T01:46:51	3	2555665	dire	dire	3902
1960084115	2015-11-26T03:34:04	3	2555665	dire	dire	3902
1960034541	2015-11-26T02:32:16	2555665	3	radiant	radiant	3902
1957830312	2015-11-24T23:33:58	2555665	2428289	radiant	dire	3902
1957786873	2015-11-24T22:35:33	2428289	2555665	dire	radiant	3902
1910307270	2015-11-02T23:30:42	3	2555665	dire	radiant	3902
1910267258	2015-11-02T22:34:41	2555665	3	radiant	radiant	3902
1903463895	2015-10-31T01:55:22	2555665	1333179	radiant	radiant	3902
1903415213	2015-10-31T01:02:55	1333179	2555665	dire	radiant	3902
1901327318	2015-10-30T03:05:55	1276923	2555665	dire	dire	3902
1901280922	2015-10-30T02:05:38	1276923	2555665	dire	dire	3902
1887467922	2015-10-24T01:05:19	3	2555665	dire	dire	3781
1881092070	2015-10-21T02:00:16	1633432	2555665	dire	radiant	3781
1881039980	2015-10-21T00:57:14	1633432	2555665	dire	dire	3781
1964524740	2015-11-28T03:50:48	2555665	3	dire	dire	3902
1964455435	2015-11-28T02:43:53	3	2555665	radiant	radiant	3902
1959987099	2015-11-26T01:39:14	3	2555665	radiant	radiant	3902
1903304443	2015-10-30T23:55:35	2555665	1333179	dire	NA	3902
1887628433	2015-10-24T03:20:45	3	2555665	radiant	dire	3781
1887544494	2015-10-24T02:12:27	3	2555665	radiant	radiant	3781
1988165729	2015-12-08T12:19:49	350190	254140	dire	radiant	3902
1913711913	2015-11-04T13:49:38	254140	543897	radiant	radiant	3902
1913584778	2015-11-04T12:34:42	543897	254140	dire	dire	3902
1891354670	2015-10-25T11:53:30	1148284	254140	dire	dire	3902
1891053694	2015-10-25T09:37:12	254140	1148284	radiant	radiant	3902
1884222744	2015-10-22T14:14:50	24	254140	dire	dire	3781
1882177216	2015-10-21T14:41:33	543897	254140	dire	dire	3781
1990513975	2015-12-09T14:19:01	254140	2413439	dire	dire	3902
1990311698	2015-12-09T13:08:50	2413439	254140	radiant	dire	3902
1988394590	2015-12-08T14:18:53	350190	254140	radiant	radiant	3902
1988257358	2015-12-08T13:25:11	254140	350190	dire	radiant	3902
1974509830	2015-12-02T13:47:21	254140	350190	dire	NA	4210
1974383177	2015-12-02T12:42:32	350190	254140	radiant	radiant	4210
1909293563	2015-11-02T13:31:51	254140	2108395	dire	radiant	3902
1909192068	2015-11-02T12:25:01	2108395	254140	radiant	dire	3902
1891188879	2015-10-25T10:56:24	1148284	254140	radiant	radiant	3902
1884349784	2015-10-22T15:07:40	254140	24	dire	dire	3781
1884061610	2015-10-22T13:24:45	254140	24	dire	dire	3781
1882324179	2015-10-21T15:32:05	543897	254140	radiant	radiant	3781
1981406723	2015-12-05T14:42:35	1148284	2006913	dire	dire	4112
1981265554	2015-12-05T13:43:25	2006913	1148284	radiant	radiant	4112
1976836813	2015-12-03T15:53:10	2006913	2163	radiant	dire	3902
1976550135	2015-12-03T13:47:44	2006913	2163	radiant	dire	3902
1975286617	2015-12-02T20:48:45	1838315	2006913	dire	dire	3902
1975207688	2015-12-02T19:53:05	2006913	1838315	radiant	dire	3902
1974091429	2015-12-02T09:56:09	2006913	3	radiant	dire	4112
1974009775	2015-12-02T08:47:26	3	2006913	dire	dire	4112
1973372973	2015-12-01T21:49:18	2537481	2006913	dire	dire	3902
1973312892	2015-12-01T21:14:02	2006913	2537481	radiant	radiant	3902
1971360796	2015-11-30T21:55:31	2006913	46	radiant	radiant	4112
1983417752	2015-12-06T09:55:55	2006913	2276247	dire	radiant	4112
1983332654	2015-12-06T08:43:18	2006913	2276247	dire	dire	4112
1981083926	2015-12-05T12:27:16	46	2006913	radiant	dire	4112
1980906731	2015-12-05T11:36:46	2006913	46	dire	radiant	4112
1976726768	2015-12-03T14:44:16	2006913	2163	dire	dire	3902
1974298339	2015-12-02T11:54:42	1148284	2006913	radiant	dire	4112
1974218607	2015-12-02T10:53:18	2006913	1148284	dire	dire	4112
1973218862	2015-12-01T20:02:47	2537481	2006913	radiant	radiant	3902
1994541759	2015-12-11T12:29:29	24	1148284	dire	radiant	4210
1987953814	2015-12-08T10:36:59	1148284	350190	radiant	dire	4210
1987847612	2015-12-08T09:38:09	350190	1148284	dire	dire	4210
1974443561	2015-12-02T13:15:49	46	1148284	dire	radiant	4112
1974298339	2015-12-02T11:54:42	1148284	2006913	radiant	dire	4112
1974218607	2015-12-02T10:53:18	2006913	1148284	dire	dire	4112
1972775336	2015-12-01T15:30:16	2535294	1148284	dire	dire	4112
1972091798	2015-12-01T09:40:42	1148284	3	radiant	radiant	4112
1915570256	2015-11-05T10:47:40	1148284	543897	radiant	dire	3902
1915477141	2015-11-05T09:46:35	1148284	543897	radiant	radiant	3902
1994662524	2015-12-11T13:29:29	1148284	24	dire	dire	4210
1981406723	2015-12-05T14:42:35	1148284	2006913	dire	dire	4112
1981265554	2015-12-05T13:43:25	2006913	1148284	radiant	radiant	4112
1980714191	2015-12-05T09:53:03	1148284	2276247	dire	dire	4112
