139410,2016-03-17 04:00:00.000000,1.737,1.981,Not Today,Enemy,Total,Prodota Cup,NA,139410,draw
139411,2016-03-17 04:00:00.000000,1.792,1.923,Not Today,Enemy,GameResult,Prodota Cup,Map1,139410,draw
139412,2016-03-17 04:00:00.000000,1.826,1.890,Not Today,Enemy,FB,Prodota Cup,Map1,139410,draw
139413,2016-03-17 04:00:00.000000,1.729,1.990,Not Today,Enemy,Kills10,Prodota Cup,Map1,139410,draw
139418,2016-03-17 03:30:00.000000,1.247,3.220,Team Archon,Enemy,Total,Weplay,NA,139418,draw
139421,2016-03-17 03:30:00.000000,1.720,2.000,Team Archon,Enemy,first blood,Weplay,first blood,139418,draw
139422,2016-03-17 03:30:00.000000,1.415,2.550,Team Archon,Enemy,will take first 10 kills,Weplay,will take first 10 kills,139418,draw
139417,2016-03-17 02:30:00.000000,1.247,3.220,Team Archon,Enemy,Total,Weplay,NA,139417,draw
139419,2016-03-17 02:30:00.000000,1.720,2.000,Team Archon,Enemy,first blood,Weplay,first blood,139417,draw
139420,2016-03-17 02:30:00.000000,1.415,2.550,Team Archon,Enemy,will take first 10 kills,Weplay,will take first 10 kills,139417,draw
139414,2016-03-17 01:30:00.000000,1.409,2.568,Digital Chaos,Team Archon,Total,Weplay,NA,139414,draw
139415,2016-03-17 01:30:00.000000,1.779,1.936,Digital Chaos,Team Archon,first blood,Weplay,first blood,139414,draw
139416,2016-03-17 01:30:00.000000,1.513,2.317,Digital Chaos,Team Archon,will take first 10 kills,Weplay,will take first 10 kills,139414,draw
139341,2016-03-17 01:00:00.000000,1.367,2.698,Elite Wolves,Shazam,Total,EPICENTER,NA,139341,draw
139344,2016-03-17 01:00:00.000000,1.483,2.380,Elite Wolves,Shazam,GameResult,EPICENTER,Map1,139341,draw
139345,2016-03-17 01:00:00.000000,1.815,1.901,Elite Wolves,Shazam,FB,EPICENTER,Map1,139341,draw
139346,2016-03-17 01:00:00.000000,1.608,2.150,Elite Wolves,Shazam,Kills10,EPICENTER,Map1,139341,draw
139406,2016-03-16 23:00:00.000000,1.286,3.020,Shazam,InFamous,Total,Prodota Cup,NA,139406,draw
139407,2016-03-16 23:00:00.000000,1.351,2.750,Shazam,InFamous,GameResult,Prodota Cup,Map1,139406,draw
139408,2016-03-16 23:00:00.000000,1.762,1.954,Shazam,InFamous,FB,Prodota Cup,Map1,139406,draw
139409,2016-03-16 23:00:00.000000,1.511,2.322,Shazam,InFamous,Kills10,Prodota Cup,Map1,139406,draw
139258,2016-03-16 22:00:00.000000,1.505,2.333,Alternate,SFZ,Total,Click-Storm,NA,139258,draw
139259,2016-03-16 22:00:00.000000,1.499,2.347,Alternate,SFZ,GameResult,Click-Storm,Map1,139258,draw
139260,2016-03-16 22:00:00.000000,1.766,1.949,Alternate,SFZ,FB,Click-Storm,Map1,139258,draw
139263,2016-03-16 22:00:00.000000,1.505,2.334,Alternate,SFZ,Kills10,Click-Storm,Map1,139258,draw
139252,2016-03-16 22:00:00.000000,1.259,3.157,Power Rangers,COOKISS,Total,Prodota Cup,NA,139252,draw
139255,2016-03-16 22:00:00.000000,1.471,2.407,Power Rangers,COOKISS,GameResult,Prodota Cup,Map1,139252,draw
139256,2016-03-16 22:00:00.000000,1.722,1.998,Power Rangers,COOKISS,FB,Prodota Cup,Map1,139252,draw
139257,2016-03-16 22:00:00.000000,1.523,2.298,Power Rangers,COOKISS,Kills10,Prodota Cup,Map1,139252,draw
139369,2016-03-16 21:11:40.000000,1.562,2.225,Tornado Rox,Prodota Gaming,Total,StarsArena,NA,139369,draw
139370,2016-03-16 21:11:40.000000,1.769,1.946,Tornado Rox,Prodota Gaming,GameResult,StarsArena,Map1,139369,draw
139377,2016-03-16 21:11:00.000000,1.844,1.874,Tornado Rox,Prodota Gaming,FB,StarsArena,Map1,139369,win1
139378,2016-03-16 21:11:00.000000,1.816,1.900,Tornado Rox,Prodota Gaming,Kills10,StarsArena,Map1,139369,win2
139182,2016-03-16 18:14:00.000000,1.243,3.245,Natus Vincere,Danish Bears,Total,EPICENTER,NA,139182,win2
139183,2016-03-16 18:14:00.000000,1.390,2.624,Natus Vincere,Danish Bears,GameResult,EPICENTER,Map1,139182,win2
139184,2016-03-16 18:14:00.000000,1.882,1.835,Natus Vincere,Danish Bears,FB,EPICENTER,Map1,139182,win2
139185,2016-03-16 18:14:00.000000,1.536,2.273,Natus Vincere,Danish Bears,Kills10,EPICENTER,Map1,139182,win1
139500,2016-03-16 19:02:00.000000,1.469,2.413,Natus Vincere,Danish Bears,GameResult,EPICENTER,Map2,139182,win1
139501,2016-03-16 19:02:00.000000,1.816,1.900,Natus Vincere,Danish Bears,FB,EPICENTER,Map2,139182,win2
139502,2016-03-16 19:02:00.000000,1.704,2.019,Natus Vincere,Danish Bears,Kills10,EPICENTER,Map2,139182,win2
139510,2016-03-16 19:44:00.000000,1.367,2.695,Natus Vincere,Danish Bears,GameResult,EPICENTER,Map3,139182,win2
139512,2016-03-16 19:44:00.000000,1.698,2.026,Natus Vincere,Danish Bears,FB,EPICENTER,Map3,139182,win1
139513,2016-03-16 19:44:00.000000,1.680,2.049,Natus Vincere,Danish Bears,Kills10,EPICENTER,Map3,139182,win2
139237,2016-03-16 17:00:00.000000,1.117,4.340,Fnatic,Execration,Total,Weplay,NA,139237,win1
139238,2016-03-16 17:00:00.000000,1.646,2.094,Fnatic,Execration,First blood,Weplay,First blood,139237,win1
139239,2016-03-16 17:00:00.000000,1.387,2.631,Fnatic,Execration,will take first 10 kills,Weplay,will take first 10 kills,139237,win1
139234,2016-03-16 16:05:00.000000,1.124,4.259,Fnatic,Execration,Total,Weplay,NA,139234,win1
139235,2016-03-16 16:05:00.000000,1.686,2.041,Fnatic,Execration,First blood,Weplay,First blood,139234,win1
139236,2016-03-16 16:05:00.000000,1.286,3.018,Fnatic,Execration,will take first 10 kills,Weplay,will take first 10 kills,139234,win2
139310,2016-03-16 15:51:00.000000,1.552,2.243,Arcanys,RexRegumQeon,Total,Sea Kappa,NA,139310,win1
139311,2016-03-16 15:51:00.000000,1.631,2.116,Arcanys,RexRegumQeon,GameResult,Sea Kappa,Map1,139310,win2
139312,2016-03-16 15:51:00.000000,1.825,1.891,Arcanys,RexRegumQeon,FB,Sea Kappa,Map1,139310,win2
139313,2016-03-16 15:51:00.000000,1.641,2.101,Arcanys,RexRegumQeon,Kills10,Sea Kappa,Map1,139310,win1
139428,2016-03-16 16:53:00.000000,1.890,1.826,Arcanys,RexRegumQeon,GameResult,Sea Kappa,Map2,139310,win1
139429,2016-03-16 16:53:00.000000,1.855,1.865,Arcanys,RexRegumQeon,FB,Sea Kappa,Map2,139310,win1
139430,2016-03-16 16:53:00.000000,1.817,1.899,Arcanys,RexRegumQeon,Kills10,Sea Kappa,Map2,139310,win1
139470,2016-03-16 18:05:00.000000,1.866,1.855,Arcanys,RexRegumQeon,GameResult,Sea Kappa,Map3,139310,win1
139472,2016-03-16 18:05:00.000000,1.860,1.860,Arcanys,RexRegumQeon,FB,Sea Kappa,Map3,139310,win1
139473,2016-03-16 18:05:00.000000,1.758,1.958,Arcanys,RexRegumQeon,Kills10,Sea Kappa,Map3,139310,win2
139371,2016-03-16 14:40:00.000000,1.528,2.287,First Departure,MVP Hot6,Total,Sea Kappa,NA,139371,win1
139373,2016-03-16 14:40:00.000000,1.716,2.005,First Departure,MVP Hot6,First blood,Sea Kappa,First blood,139371,win2
139374,2016-03-16 14:40:00.000000,1.662,2.073,First Departure,MVP Hot6,will take first 10 kills,Sea Kappa,will take first 10 kills,139371,win2
139328,2016-03-16 12:17:00.000000,1.796,1.919,@Phoenix,Newbie.ph,Total,ESL Quali,NA,139328,win1
139329,2016-03-16 12:17:00.000000,1.938,1.777,@Phoenix,Newbie.ph,GameResult,ESL Quali,Map1,139328,win1
139330,2016-03-16 12:17:00.000000,1.940,1.775,@Phoenix,Newbie.ph,FB,ESL Quali,Map1,139328,win1
139331,2016-03-16 12:17:00.000000,1.900,1.816,@Phoenix,Newbie.ph,Kills10,ESL Quali,Map1,139328,win1
139400,2016-03-16 13:33:00.000000,1.852,1.870,@Phoenix,Newbie.ph,GameResult,ESL Quali,Map2,139328,win1
139401,2016-03-16 13:33:00.000000,1.829,1.887,@Phoenix,Newbie.ph,FB,ESL Quali,Map2,139328,win1
139402,2016-03-16 13:33:00.000000,1.807,1.909,@Phoenix,Newbie.ph,Kills10,ESL Quali,Map2,139328,win1
139178,2016-03-16 12:10:00.000000,1.191,3.599,MVP Phoenix,Rave,Total,EPICENTER,NA,139178,win1
139179,2016-03-16 12:10:00.000000,1.332,2.823,MVP Phoenix,Rave,GameResult,EPICENTER,Map1,139178,win1
139180,2016-03-16 12:10:00.000000,1.686,2.041,MVP Phoenix,Rave,FB,EPICENTER,Map1,139178,win2
139181,2016-03-16 12:10:00.000000,1.429,2.511,MVP Phoenix,Rave,Kills10,EPICENTER,Map1,139178,win1
139397,2016-03-16 12:55:00.000000,1.286,3.020,MVP Phoenix,Rave,GameResult,EPICENTER,Map2,139178,win1
139398,2016-03-16 12:55:00.000000,1.662,2.072,MVP Phoenix,Rave,FB,EPICENTER,Map2,139178,win1
139399,2016-03-16 12:54:00.000000,1.359,2.724,MVP Phoenix,Rave,Kills10,EPICENTER,Map2,139178,win1
139240,2016-03-16 10:51:20.000000,1.597,2.167,Ad Finem,Tornado Rox,Total,Prodota Cup,NA,139240,draw
139241,2016-03-16 10:51:03.000000,1.645,2.095,Ad Finem,Tornado Rox,GameResult,Prodota Cup,Map1,139240,draw
139244,2016-03-16 10:50:56.000000,1.816,1.900,Ad Finem,Tornado Rox,FB,Prodota Cup,Map1,139240,draw
139246,2016-03-16 10:50:54.000000,1.720,2.000,Ad Finem,Tornado Rox,Kills10,Prodota Cup,Map1,139240,draw
139174,2016-03-16 03:30:00.000000,1.078,4.949,compLexity,Enemy,Total,EPICENTER,NA,139174,win1
