142127,Dota2,2016-03-26 22:30:00.000000,1.692,2.034,Power Rangers,Avengers,Total,WellPlay,NA,142127,draw
142128,Dota2,2016-03-26 22:30:00.000000,1.642,2.100,Power Rangers,Avengers,GameResult,WellPlay,Map1,142127,draw
142129,Dota2,2016-03-26 22:30:00.000000,1.849,1.870,Power Rangers,Avengers,FB,WellPlay,Map1,142127,draw
142130,Dota2,2016-03-26 22:30:00.000000,1.765,1.950,Power Rangers,Avengers,Kills10,WellPlay,Map1,142127,draw
142123,Dota2,2016-03-26 22:00:00.000000,1.362,2.714,Team Spirit,London Conspiracy,Total,Epicenter,NA,142123,draw
142124,Dota2,2016-03-26 22:00:00.000000,1.435,2.495,Team Spirit,London Conspiracy,GameResult,Epicenter,Map1,142123,draw
142125,Dota2,2016-03-26 22:00:00.000000,1.816,1.900,Team Spirit,London Conspiracy,FB,Epicenter,Map1,142123,draw
142126,Dota2,2016-03-26 22:00:00.000000,1.577,2.200,Team Spirit,London Conspiracy,Kills10,Epicenter,Map1,142123,draw
142119,Dota2,2016-03-26 22:00:00.000000,1.397,2.600,COOKISS,Samurai Champloo,Total,NoShang,NA,142119,draw
142120,Dota2,2016-03-26 22:00:00.000000,1.433,2.500,COOKISS,Samurai Champloo,GameResult,NoShang,Map1,142119,draw
142121,Dota2,2016-03-26 22:00:00.000000,1.816,1.900,COOKISS,Samurai Champloo,FB,NoShang,Map1,142119,draw
142122,Dota2,2016-03-26 22:00:00.000000,1.548,2.250,COOKISS,Samurai Champloo,Kills10,NoShang,Map1,142119,draw
142134,Dota2,2016-03-26 19:00:00.000000,1.860,1.860,Prodota Gaming,Ad Finem,Total,WellPlay,NA,142134,draw
142135,Dota2,2016-03-26 19:00:00.000000,1.860,1.860,Prodota Gaming,Ad Finem,GameResult,WellPlay,Map1,142134,draw
142136,Dota2,2016-03-26 19:00:00.000000,1.860,1.860,Prodota Gaming,Ad Finem,FB,WellPlay,Map1,142134,draw
142137,Dota2,2016-03-26 19:00:00.000000,1.860,1.860,Prodota Gaming,Ad Finem,Kills10,WellPlay,Map1,142134,draw
142115,Dota2,2016-03-26 19:00:00.000000,1.474,2.400,London Conspiracy,Power Rangers,Total,NoShang,NA,142115,draw
142116,Dota2,2016-03-26 19:00:00.000000,1.497,2.350,London Conspiracy,Power Rangers,GameResult,NoShang,Map1,142115,draw
142117,Dota2,2016-03-26 19:00:00.000000,1.816,1.900,London Conspiracy,Power Rangers,FB,NoShang,Map1,142115,draw
142118,Dota2,2016-03-26 19:00:00.000000,1.608,2.150,London Conspiracy,Power Rangers,Kills10,NoShang,Map1,142115,draw
142102,LoL,2016-03-26 16:00:00.000000,1.286,16.000,Midnight Sun Esports,COUGAR,Total,LMS,NA,142102,draw
142103,LoL,2016-03-26 16:00:00.000000,1.147,4.000,Midnight Sun Esports,COUGAR,GameResult,LMS,Map1,142102,draw
142099,Counter-Strike,2016-03-26 16:00:00.000000,1.381,2.650,MineSki,HanoiAnimals,Total,Rising,NA,142099,draw
142100,Counter-Strike,2016-03-26 16:00:00.000000,1.642,2.100,MineSki,HanoiAnimals,will win 1st round,Rising,will win 1st round,142099,draw
142101,Counter-Strike,2016-03-26 16:00:00.000000,1.642,2.100,MineSki,HanoiAnimals,will win 16th round,Rising,will win 16th round,142099,draw
142081,LoL,2016-03-26 16:00:00.000000,1.404,2.580,Splyce,Giants Gaming,Total,LCS Promo,NA,142081,draw
142036,Dota2,2016-03-26 16:00:00.000000,1.474,2.400,Signature.TrusT,Next Generation Esports,Total,ESL Quali,NA,142036,draw
