140682,2016-03-20 23:08:00.000000,1.870,1.849,Prodota Gaming,NL5,Kills10,Prodota Cup,Map3,140362,win1
140636,2016-03-20 20:50:00.000000,2.355,1.495,MVP Phoenix,Evil Geniuses,Total,Dota Pit,NA,140636,win1
140637,2016-03-20 20:50:00.000000,2.053,1.677,MVP Phoenix,Evil Geniuses,GameResult,Dota Pit,Map1,140636,win1
140638,2016-03-20 20:50:00.000000,1.818,1.898,MVP Phoenix,Evil Geniuses,FB,Dota Pit,Map1,140636,win2
140639,2016-03-20 20:50:00.000000,1.856,1.864,MVP Phoenix,Evil Geniuses,Kills10,Dota Pit,Map1,140636,win2
140656,2016-03-20 22:16:00.000000,1.927,1.787,MVP Phoenix,Evil Geniuses,GameResult,Dota Pit,Map2,140636,win1
140660,2016-03-20 22:18:00.000000,1.836,1.881,MVP Phoenix,Evil Geniuses,FB,Dota Pit,Map2,140636,win2
140661,2016-03-20 22:16:00.000000,1.805,1.910,MVP Phoenix,Evil Geniuses,Kills10,Dota Pit,Map2,140636,win2
140665,2016-03-20 23:19:00.000000,2.013,1.709,MVP Phoenix,Evil Geniuses,GameResult,Dota Pit,Map3,140636,win1
140683,2016-03-20 23:19:00.000000,1.795,1.920,MVP Phoenix,Evil Geniuses,FB,Dota Pit,Map3,140636,win2
140684,2016-03-20 23:19:00.000000,1.973,1.744,MVP Phoenix,Evil Geniuses,Kills10,Dota Pit,Map3,140636,win1
140358,2016-03-20 18:00:00.000000,1.455,2.446,Ad Finem,Power Rangers,Total,Prodota Cup,NA,140358,draw
140359,2016-03-20 18:00:00.000000,1.572,2.208,Ad Finem,Power Rangers,GameResult,Prodota Cup,Map1,140358,draw
140360,2016-03-20 18:00:00.000000,1.874,1.844,Ad Finem,Power Rangers,FB,Prodota Cup,Map1,140358,draw
140361,2016-03-20 18:00:00.000000,1.680,2.049,Ad Finem,Power Rangers,Kills10,Prodota Cup,Map1,140358,draw
140505,2016-03-20 15:45:00.000000,1.379,2.658,Evil Geniuses,Natus Vincere,Total,Dotapit,NA,140505,win1
140506,2016-03-20 15:45:00.000000,1.489,2.366,Evil Geniuses,Natus Vincere,GameResult,Dotapit,Map1,140505,win1
140507,2016-03-20 15:45:00.000000,1.902,1.813,Evil Geniuses,Natus Vincere,First blood map 1,Dotapit,First blood map 1,140505,win1
140508,2016-03-20 15:45:00.000000,1.782,1.933,Evil Geniuses,Natus Vincere,Kills10,Dotapit,Map1,140505,win1
140598,2016-03-20 16:42:00.000000,1.358,2.729,Evil Geniuses,Natus Vincere,GameResult,Dotapit,Map2,140505,win2
140599,2016-03-20 16:45:00.000000,1.698,2.026,Evil Geniuses,Natus Vincere,FB,Dotapit,Map2,140505,win1
140600,2016-03-20 16:42:00.000000,1.567,2.217,Evil Geniuses,Natus Vincere,Kills10,Dotapit,Map2,140505,win2
140606,2016-03-20 17:36:00.000000,1.475,2.398,Evil Geniuses,Natus Vincere,GameResult,Dotapit,Map3,140505,win1
140607,2016-03-20 17:36:00.000000,1.861,1.859,Evil Geniuses,Natus Vincere,FB,Dotapit,Map3,140505,win2
140608,2016-03-20 17:36:00.000000,1.758,1.957,Evil Geniuses,Natus Vincere,Kills10,Dotapit,Map3,140505,win2
140527,2016-03-20 14:00:00.000000,1.040,5.790,Fnatic,Rave,Total,Sea Kappa,NA,140527,win1
140528,2016-03-20 14:00:00.000000,1.195,3.569,Fnatic,Rave,GameResult,Sea Kappa,Map1,140527,win1
140529,2016-03-20 14:00:00.000000,1.720,2.000,Fnatic,Rave,FB,Sea Kappa,Map1,140527,win1
140530,2016-03-20 14:00:00.000000,1.392,2.617,Fnatic,Rave,Kills10,Sea Kappa,Map1,140527,win2
140584,2016-03-20 15:21:00.000000,1.167,3.805,Fnatic,Rave,GameResult,Sea Kappa,Map2,140527,win1
140585,2016-03-20 15:21:00.000000,1.713,2.009,Fnatic,Rave,FB,Sea Kappa,Map2,140527,win2
140586,2016-03-20 15:21:00.000000,1.382,2.649,Fnatic,Rave,Kills10,Sea Kappa,Map2,140527,win1
140477,2016-03-20 13:27:39.000000,1.207,3.480,Shazam,Not Today,Total,BTS Americas,NA,140477,draw
140478,2016-03-20 13:27:42.000000,1.290,3.000,Shazam,Not Today,GameResult,BTS Americas,Map1,140477,draw
140479,2016-03-20 13:27:42.000000,1.656,2.080,Shazam,Not Today,FB,BTS Americas,Map1,140477,draw
140480,2016-03-20 13:27:42.000000,1.415,2.550,Shazam,Not Today,Kills10,BTS Americas,Map1,140477,draw
140391,2016-03-20 13:03:00.000000,1.673,2.058,MVP Phoenix,compLexity,Total,Dotapit,NA,140391,win1
140392,2016-03-20 13:03:00.000000,1.762,1.954,MVP Phoenix,compLexity,GameResult,Dotapit,Map1,140391,win1
140393,2016-03-20 13:03:00.000000,1.722,1.998,MVP Phoenix,compLexity,FB,Dotapit,Map1,140391,win2
140394,2016-03-20 13:03:00.000000,1.778,1.937,MVP Phoenix,compLexity,Kills10,Dotapit,Map1,140391,win2
140562,2016-03-20 14:18:00.000000,1.911,1.804,MVP Phoenix,compLexity,GameResult,Dotapit,Map2,140391,win1
140563,2016-03-20 14:18:00.000000,1.821,1.895,MVP Phoenix,compLexity,FB,Dotapit,Map2,140391,win2
140564,2016-03-20 14:18:00.000000,1.790,1.925,MVP Phoenix,compLexity,Kills10,Dotapit,Map2,140391,win1
140523,2016-03-20 13:00:00.000000,1.608,2.149,TnC,Mineski,Total,ESL,NA,140523,win2
140524,2016-03-20 13:00:00.000000,1.688,2.039,TnC,Mineski,GameResult,ESL,Map1,140523,win2
140525,2016-03-20 13:00:00.000000,1.779,1.935,TnC,Mineski,FB,ESL,Map1,140523,win2
140526,2016-03-20 13:00:00.000000,1.626,2.123,TnC,Mineski,Kills10,ESL,Map1,140523,win2
140565,2016-03-20 14:00:00.000000,1.748,1.969,TnC,Mineski,GameResult,ESL,Map2,140523,win1
140566,2016-03-20 14:00:00.000000,1.842,1.876,TnC,Mineski,FB,ESL,Map2,140523,win1
140567,2016-03-20 14:00:00.000000,1.886,1.831,TnC,Mineski,Kills10,ESL,Map2,140523,win1
140578,2016-03-20 14:41:00.000000,1.750,1.967,TnC,Mineski,GameResult,ESL,Map3,140523,win2
140579,2016-03-20 14:46:00.000000,1.847,1.872,TnC,Mineski,FB,ESL,Map3,140523,win1
140580,2016-03-20 14:46:00.000000,1.793,1.922,TnC,Mineski,Kills10,ESL,Map3,140523,win2
140587,2016-03-20 15:40:00.000000,1.862,1.858,TnC,Mineski,Map 4,ESL,Map 4,140523,win2
140588,2016-03-20 15:40:00.000000,1.853,1.866,TnC,Mineski,First blood on map 4,ESL,First blood on map 4,140523,win1
140589,2016-03-20 15:40:00.000000,1.856,1.863,TnC,Mineski,will take first 10 kills on map 4,ESL,will take first 10 kills on map 4,140523,win2
