139258,2016-03-16 22:00:00.000000,1.351,2.750,Alternate,SFZ,Total,Click-Storm,NA,139258,draw
139259,2016-03-16 22:00:00.000000,1.366,2.700,Alternate,SFZ,GameResult,Click-Storm,Map1,139258,draw
139260,2016-03-16 22:00:00.000000,1.765,1.950,Alternate,SFZ,FB,Click-Storm,Map1,139258,draw
139263,2016-03-16 22:00:00.000000,1.497,2.350,Alternate,SFZ,Kills10,Click-Storm,Map1,139258,draw
139252,2016-03-16 21:00:00.000000,1.397,2.601,Power Rangers,COOKISS,Total,Prodota Cup,NA,139252,draw
139255,2016-03-16 21:00:00.000000,1.433,2.500,Power Rangers,COOKISS,GameResult,Prodota Cup,Map1,139252,draw
139256,2016-03-16 21:00:00.000000,1.816,1.900,Power Rangers,COOKISS,FB,Prodota Cup,Map1,139252,draw
139257,2016-03-16 21:00:00.000000,1.522,2.300,Power Rangers,COOKISS,Kills10,Prodota Cup,Map1,139252,draw
139240,2016-03-16 18:00:00.000000,1.577,2.200,Ad Finem,Tornado Rox,Total,Prodota Cup,NA,139240,draw
139241,2016-03-16 18:00:00.000000,1.642,2.100,Ad Finem,Tornado Rox,GameResult,Prodota Cup,Map1,139240,draw
139244,2016-03-16 18:00:00.000000,1.816,1.900,Ad Finem,Tornado Rox,FB,Prodota Cup,Map1,139240,draw
139246,2016-03-16 18:00:00.000000,1.720,2.000,Ad Finem,Tornado Rox,Kills10,Prodota Cup,Map1,139240,draw
139182,2016-03-16 18:00:00.000000,1.353,2.745,Natus Vincere,Danish Bears,Total,EPICENTER,NA,139182,draw
139183,2016-03-16 18:00:00.000000,1.470,2.409,Natus Vincere,Danish Bears,GameResult,EPICENTER,Map1,139182,draw
139184,2016-03-16 18:00:00.000000,1.718,2.002,Natus Vincere,Danish Bears,FB,EPICENTER,Map1,139182,draw
139185,2016-03-16 18:00:00.000000,1.560,2.229,Natus Vincere,Danish Bears,Kills10,EPICENTER,Map1,139182,draw
139237,2016-03-16 17:00:00.000000,1.197,3.550,Fnatic,Execration,Total,Weplay,NA,139237,draw
139238,2016-03-16 17:00:00.000000,1.721,1.999,Fnatic,Execration,First blood,Weplay,First blood,139237,draw
139239,2016-03-16 17:00:00.000000,1.433,2.500,Fnatic,Execration,will take first 10 kills,Weplay,will take first 10 kills,139237,draw
139234,2016-03-16 16:00:00.000000,1.190,3.603,Fnatic,Execration,Total,Weplay,NA,139234,draw
139235,2016-03-16 16:00:00.000000,1.720,2.000,Fnatic,Execration,First blood,Weplay,First blood,139234,draw
139236,2016-03-16 16:00:00.000000,1.433,2.500,Fnatic,Execration,will take first 10 kills,Weplay,will take first 10 kills,139234,draw
139178,2016-03-16 12:00:00.000000,1.284,3.029,MVP Phoenix,Rave,Total,EPICENTER,NA,139178,draw
139179,2016-03-16 12:00:00.000000,1.433,2.502,MVP Phoenix,Rave,GameResult,EPICENTER,Map1,139178,draw
139180,2016-03-16 12:00:00.000000,1.719,2.001,MVP Phoenix,Rave,FB,EPICENTER,Map1,139178,draw
139181,2016-03-16 12:00:00.000000,1.511,2.322,MVP Phoenix,Rave,Kills10,EPICENTER,Map1,139178,draw
139267,2016-03-16 03:00:00.000000,1.444,2.473,Team Freedom,TShow,Total,Prodota Cup,NA,139267,draw
139268,2016-03-16 03:00:00.000000,1.577,2.200,Team Freedom,TShow,GameResult,Prodota Cup,Map1,139267,draw
139269,2016-03-16 03:00:00.000000,1.816,1.900,Team Freedom,TShow,FB,Prodota Cup,Map1,139267,draw
139270,2016-03-16 03:00:00.000000,1.720,2.000,Team Freedom,TShow,Kills10,Prodota Cup,Map1,139267,draw
139128,2016-03-16 01:30:00.000000,1.665,2.069,Team Archon,InFamous,Total,Weplay,NA,139128,draw
139129,2016-03-16 01:30:00.000000,1.860,1.860,Team Archon,InFamous,first blood,Weplay,first blood,139128,draw
139130,2016-03-16 01:30:00.000000,1.837,1.880,Team Archon,InFamous,will take first 10 kills,Weplay,will take first 10 kills,139128,draw
139174,2016-03-16 01:00:00.000000,1.081,4.898,compLexity,Enemy,Total,EPICENTER,NA,139174,draw
139175,2016-03-16 01:00:00.000000,1.161,3.853,compLexity,Enemy,GameResult,EPICENTER,Map1,139174,draw
139176,2016-03-16 01:00:00.000000,1.549,2.248,compLexity,Enemy,FB,EPICENTER,Map1,139174,draw
139177,2016-03-16 01:00:00.000000,1.246,3.226,compLexity,Enemy,Kills10,EPICENTER,Map1,139174,draw
139245,2016-03-16 00:00:00.000000,1.075,5.000,Elite Wolves,EverNova,Total,Prodota Cup,NA,139245,draw
139251,2016-03-16 00:00:00.000000,1.147,4.001,Elite Wolves,EverNova,GameResult,Prodota Cup,Map1,139245,draw
