141802,Dota2,2016-03-25 20:00:00.000000,1.620,2.132,Alternate,hehe united,Total,NoShang,NA,141802,draw
141803,Dota2,2016-03-25 20:00:00.000000,1.720,2.000,Alternate,hehe united,GameResult,NoShang,Map1,141802,draw
141804,Dota2,2016-03-25 20:00:00.000000,1.816,1.900,Alternate,hehe united,FB,NoShang,Map1,141802,draw
141805,Dota2,2016-03-25 20:00:00.000000,1.765,1.950,Alternate,hehe united,Kills10,NoShang,Map1,141802,draw
141786,Dota2,2016-03-25 20:00:00.000000,1.428,2.514,Team Empire,Power Rangers,Total,EPICENTER,NA,141786,draw
141787,Dota2,2016-03-25 20:00:00.000000,1.511,2.322,Team Empire,Power Rangers,GameResult,EPICENTER,Map1,141786,draw
141788,Dota2,2016-03-25 20:00:00.000000,1.720,2.000,Team Empire,Power Rangers,FB,EPICENTER,Map1,141786,draw
141789,Dota2,2016-03-25 20:00:00.000000,1.608,2.150,Team Empire,Power Rangers,Kills10,EPICENTER,Map1,141786,draw
141799,Dota2,2016-03-25 18:00:00.000000,1.397,2.600,Ad Finem,Pries,Total,Prodota Cup,NA,141799,draw
141800,Dota2,2016-03-25 18:00:00.000000,1.816,1.900,Ad Finem,Pries,First blood,Prodota Cup,First blood,141799,draw
141801,Dota2,2016-03-25 18:00:00.000000,1.522,2.300,Ad Finem,Pries,will take first 10 kills,Prodota Cup,will take first 10 kills,141799,draw
141720,LoL,2016-03-25 16:00:00.000000,1.790,7.061,Flash Wolves,Taipei Assassins,Total,LMS,NA,141720,draw
141721,LoL,2016-03-25 16:00:00.000000,1.397,2.600,Flash Wolves,Taipei Assassins,GameResult,LMS,Map1,141720,draw
141781,LoL,2016-03-25 14:00:00.000000,1.251,16.020,ahq,Machi eSports,Total,LMS,NA,141781,draw
141783,LoL,2016-03-25 14:00:00.000000,1.127,4.220,ahq,Machi eSports,GameResult,LMS,Map1,141781,draw
141777,LoL,2016-03-25 14:00:00.000000,1.106,4.500,World Elite,Energy Pacemaker.All,Total,LPL,NA,141777,draw
141778,LoL,2016-03-25 14:00:00.000000,1.215,3.420,World Elite,Energy Pacemaker.All,GameResult,LPL,Map1,141777,draw
141779,LoL,2016-03-25 14:00:00.000000,1.607,2.151,World Elite,Energy Pacemaker.All,FB,LPL,Map1,141777,draw
141780,LoL,2016-03-25 14:00:00.000000,1.299,2.960,World Elite,Energy Pacemaker.All,Kills10,LPL,Map1,141777,draw
141719,LoL,2016-03-25 14:00:00.000000,1.397,2.601,Jin Air Green Wings,Samsung Galaxy,Total,LCK,NA,141719,draw
141766,LoL,2016-03-25 14:00:00.000000,1.433,2.500,Jin Air Green Wings,Samsung Galaxy,GameResult,LCK,Map1,141719,draw
141768,LoL,2016-03-25 14:00:00.000000,1.720,2.000,Jin Air Green Wings,Samsung Galaxy,FB,LCK,Map1,141719,draw
141769,LoL,2016-03-25 14:00:00.000000,1.497,2.351,Jin Air Green Wings,Samsung Galaxy,Kills10,LCK,Map1,141719,draw
141770,LoL,2016-03-25 12:00:00.000000,1.204,3.500,Qiao Gu Reapers,LGD,Total,LPL,NA,141770,draw
141771,LoL,2016-03-25 12:00:00.000000,1.338,2.800,Qiao Gu Reapers,LGD,GameResult,LPL,Map1,141770,draw
141772,LoL,2016-03-25 12:00:00.000000,1.720,2.000,Qiao Gu Reapers,LGD,FB,LPL,Map1,141770,draw
141774,LoL,2016-03-25 12:00:00.000000,1.433,2.500,Qiao Gu Reapers,LGD,Kills10,LPL,Map1,141770,draw
141767,LoL,2016-03-25 11:00:00.000000,1.029,6.095,ROX Tigers,Kongdoo Monster,Total,LCK,NA,141767,draw
141790,LoL,2016-03-25 11:00:00.000000,1.059,5.322,ROX Tigers,Kongdoo Monster,GameResult,LCK,Map1,141767,draw
141791,LoL,2016-03-25 11:00:00.000000,1.474,2.400,ROX Tigers,Kongdoo Monster,FB,LCK,Map1,141767,draw
141792,LoL,2016-03-25 11:00:00.000000,1.147,4.000,ROX Tigers,Kongdoo Monster,Kills10,LCK,Map1,141767,draw
141793,Counter-Strike,2016-03-25 07:00:00.000000,1.338,2.800,Team One,Devour,Total,Rising,NA,141793,draw
141815,Counter-Strike,2016-03-25 07:00:00.000000,1.720,2.000,Team One,Devour,will win 1st round,Rising,will win 1st round,141793,draw
141817,Counter-Strike,2016-03-25 07:00:00.000000,1.720,2.000,Team One,Devour,will win 16th round,Rising,will win 16th round,141793,draw
