142819,Counter-Strike,2016-03-30 03:30:00.000000,2.112,1.633,Virtus.pro,G2,Total,MLG,NA,142819,draw
142820,Counter-Strike,2016-03-30 03:30:00.000000,1.922,1.793,Virtus.pro,G2,will win 1st round,MLG,will win 1st round,142819,draw
142821,Counter-Strike,2016-03-30 03:30:00.000000,1.925,1.790,Virtus.pro,G2,will win 16th round,MLG,will win 16th round,142819,draw
142816,Counter-Strike,2016-03-30 02:00:00.000000,1.249,3.211,Natus Vincere,Cloud9,Total,MLG,NA,142816,draw
142817,Counter-Strike,2016-03-30 02:00:00.000000,1.735,1.982,Natus Vincere,Cloud9,will win 1st round,MLG,will win 1st round,142816,draw
142818,Counter-Strike,2016-03-30 02:00:00.000000,1.749,1.967,Natus Vincere,Cloud9,will win 16th round,MLG,will win 16th round,142816,draw
142813,Counter-Strike,2016-03-30 00:30:00.000000,1.075,5.008,Astralis,Gambit,Total,MLG,NA,142813,draw
142814,Counter-Strike,2016-03-30 00:30:00.000000,1.572,2.209,Astralis,Gambit,will win 1st round,MLG,will win 1st round,142813,draw
142815,Counter-Strike,2016-03-30 00:30:00.000000,1.577,2.200,Astralis,Gambit,will win 16th round,MLG,will win 16th round,142813,draw
142885,Dota2,2016-03-30 00:00:00.000000,1.707,2.015,Power Rangers,Team Empire,Total,Weplay,NA,142885,draw
142886,Dota2,2016-03-30 00:00:00.000000,1.815,1.901,Power Rangers,Team Empire,First blood,Weplay,First blood,142885,draw
142887,Dota2,2016-03-30 00:00:00.000000,1.678,2.051,Power Rangers,Team Empire,will take first 10 kills,Weplay,will take first 10 kills,142885,draw
142810,Counter-Strike,2016-03-29 23:00:00.000000,1.375,2.669,EnVyUs,CLG,Total,MLG,NA,142810,draw
142811,Counter-Strike,2016-03-29 23:00:00.000000,1.758,1.958,EnVyUs,CLG,will win 1st round,MLG,will win 1st round,142810,draw
142812,Counter-Strike,2016-03-29 23:00:00.000000,1.765,1.951,EnVyUs,CLG,will win 16th round,MLG,will win 16th round,142810,draw
142807,Counter-Strike,2016-03-29 21:30:00.000000,1.046,5.615,fnatic,Splyce,Total,MLG,NA,142807,draw
142808,Counter-Strike,2016-03-29 21:30:00.000000,1.476,2.396,fnatic,Splyce,will win 1st round,MLG,will win 1st round,142807,draw
142809,Counter-Strike,2016-03-29 21:30:00.000000,1.517,2.310,fnatic,Splyce,will win 16th round,MLG,will win 16th round,142807,draw
142804,Counter-Strike,2016-03-29 20:00:00.000000,1.510,2.322,FaZe,Liquid,Total,MLG,NA,142804,draw
142805,Counter-Strike,2016-03-29 20:00:00.000000,1.837,1.880,FaZe,Liquid,will win 1st round,MLG,will win 1st round,142804,draw
142806,Counter-Strike,2016-03-29 20:00:00.000000,1.837,1.880,FaZe,Liquid,will win 16th round,MLG,will win 16th round,142804,draw
142956,Dota2,2016-03-29 19:30:00.000000,1.929,5.016,Virtus.pro,Team Empire,Total,DreamLeague,NA,142956,draw
142957,Dota2,2016-03-29 19:30:00.000000,1.482,2.383,Virtus.pro,Team Empire,GameResult,DreamLeague,Map1,142956,draw
142958,Dota2,2016-03-29 19:30:00.000000,1.720,2.000,Virtus.pro,Team Empire,FB,DreamLeague,Map1,142956,draw
142959,Dota2,2016-03-29 19:30:00.000000,1.608,2.150,Virtus.pro,Team Empire,Kills10,DreamLeague,Map1,142956,draw
142939,Dota2,2016-03-29 19:00:00.000000,1.463,2.427,Polarity,Power Rangers,Total,EPICENTER,NA,142939,draw
142940,Dota2,2016-03-29 19:00:00.000000,1.652,2.086,Polarity,Power Rangers,GameResult,EPICENTER,Map1,142939,draw
142941,Dota2,2016-03-29 19:00:00.000000,1.850,1.869,Polarity,Power Rangers,FB,EPICENTER,Map1,142939,draw
142942,Dota2,2016-03-29 19:00:00.000000,1.765,1.950,Polarity,Power Rangers,Kills10,EPICENTER,Map1,142939,draw
142801,Counter-Strike,2016-03-29 18:30:00.000000,1.281,3.042,Luminosity,mousesports,Total,MLG,NA,142801,draw
142802,Counter-Strike,2016-03-29 18:30:00.000000,1.783,1.931,Luminosity,mousesports,will win 1st round,MLG,will win 1st round,142801,draw
142803,Counter-Strike,2016-03-29 18:30:00.000000,1.786,1.929,Luminosity,mousesports,will win 16th round,MLG,will win 16th round,142801,draw
142881,Dota2,2016-03-29 18:00:00.000000,2.137,1.616,Danish Bears,Fantastic Five,Total,WellPlay,NA,142881,draw
142882,Dota2,2016-03-29 18:00:00.000000,2.013,1.709,Danish Bears,Fantastic Five,GameResult,WellPlay,Map1,142881,draw
142883,Dota2,2016-03-29 18:00:00.000000,1.860,1.860,Danish Bears,Fantastic Five,FB,WellPlay,Map1,142881,draw
