148404,Counter-Strike,2016-04-18 03:00:00.000000,1.362,2.712,Splyce,compLexity,Total,CEVO,NA,148404,draw
148411,Counter-Strike,2016-04-18 03:00:00.000000,1.439,2.485,Splyce,compLexity,GameResult,CEVO,Map1,148404,draw
148412,Counter-Strike,2016-04-18 03:00:00.000000,1.607,2.151,Splyce,compLexity,will win 1st round on map 1,CEVO,will win 1st round on map 1,148404,draw
148413,Counter-Strike,2016-04-18 03:00:00.000000,1.607,2.151,Splyce,compLexity,will win 16th round on map 1,CEVO,will win 16th round on map 1,148404,draw
148414,Counter-Strike,2016-04-18 03:00:00.000000,1.960,1.756,Splyce,compLexity,Total maps Over 2.5,CEVO,Total maps Under 2.5,148404,draw
148445,LoL,2016-04-17 22:00:00.000000,1.356,2.732,TSM,CLG,Total,LCS NA,NA,148445,draw
148446,LoL,2016-04-17 22:00:00.000000,1.474,2.400,TSM,CLG,GameResult,LCS NA,Map1,148445,draw
148447,LoL,2016-04-17 22:00:00.000000,1.814,1.901,TSM,CLG,FB,LCS NA,Map1,148445,draw
148448,LoL,2016-04-17 22:00:00.000000,1.548,2.250,TSM,CLG,Kills10,LCS NA,Map1,148445,draw
148403,Counter-Strike,2016-04-17 22:00:00.000000,1.195,3.571,Flipsid3,QuackPack,Total,CEVO,NA,148403,draw
148405,Counter-Strike,2016-04-17 22:00:00.000000,1.298,2.965,Flipsid3,QuackPack,GameResult,CEVO,Map1,148403,draw
148406,Counter-Strike,2016-04-17 22:00:00.000000,1.607,2.152,Flipsid3,QuackPack,will win 1st round on map 1,CEVO,will win 1st round on map 1,148403,draw
148407,Counter-Strike,2016-04-17 22:00:00.000000,1.607,2.151,Flipsid3,QuackPack,will win 16th round on map 1,CEVO,will win 16th round on map 1,148403,draw
148402,Counter-Strike,2016-04-17 20:00:00.000000,1.364,2.708,Epsilon,nerdRage,Total,CEVO,NA,148402,draw
148408,Counter-Strike,2016-04-17 20:00:00.000000,1.433,2.500,Epsilon,nerdRage,GameResult,CEVO,Map1,148402,draw
148409,Counter-Strike,2016-04-17 20:00:00.000000,1.607,2.151,Epsilon,nerdRage,will win 1st round on map 1,CEVO,will win 1st round on map 1,148402,draw
148410,Counter-Strike,2016-04-17 20:00:00.000000,1.607,2.151,Epsilon,nerdRage,will win 16th round on map 1,CEVO,will win 16th round on map 1,148402,draw
148401,Counter-Strike,2016-04-17 20:00:00.000000,1.370,2.685,Tricked,EYES ON U,Total,RGN,NA,148401,draw
148252,LoL,2016-04-17 18:00:00.000000,1.436,2.493,G2,Origen,Total,LCS EU,NA,148252,draw
148253,LoL,2016-04-17 18:00:00.000000,1.497,2.351,G2,Origen,GameResult,LCS EU,Map1,148252,draw
148254,LoL,2016-04-17 18:00:00.000000,1.723,1.997,G2,Origen,FB,LCS EU,Map1,148252,draw
148255,LoL,2016-04-17 18:00:00.000000,1.607,2.151,G2,Origen,Kills10,LCS EU,Map1,148252,draw
148430,Dota2,2016-04-17 17:00:00.000000,1.492,2.361,Team Spirit,Team Empire,Total,Prodota Cup,NA,148430,draw
148431,Dota2,2016-04-17 17:00:00.000000,1.639,2.105,Team Spirit,Team Empire,GameResult,Prodota Cup,Map1,148430,draw
148432,Dota2,2016-04-17 17:00:00.000000,1.834,1.883,Team Spirit,Team Empire,FB,Prodota Cup,Map1,148430,draw
148433,Dota2,2016-04-17 17:00:00.000000,1.756,1.960,Team Spirit,Team Empire,Kills10,Prodota Cup,Map1,148430,draw
148449,Counter-Strike,2016-04-17 16:00:00.000000,1.206,3.486,NiP,GODSENT,Total,DreamHack,NA,148449,draw
148450,Counter-Strike,2016-04-17 16:00:00.000000,1.366,2.701,NiP,GODSENT,GameResult,DreamHack,Map1,148449,draw
148455,Counter-Strike,2016-04-17 16:00:00.000000,1.633,2.112,NiP,GODSENT,will win 1st round on map 1,DreamHack,will win 1st round on map 1,148449,draw
148456,Counter-Strike,2016-04-17 16:00:00.000000,1.522,2.300,NiP,GODSENT,will win 5 rounds first on map 1,DreamHack,will win 5 rounds first on map 1,148449,draw
148457,Counter-Strike,2016-04-17 16:00:00.000000,1.641,2.101,NiP,GODSENT,will win 16th round on map 1,DreamHack,will win 16th round on map 1,148449,draw
148458,Counter-Strike,2016-04-17 16:00:00.000000,1.722,1.998,NiP,GODSENT,Total rounds Over 26.5 on map 1,DreamHack,Total rounds Under 26.5 on map 1,148449,draw
148421,Dota2,2016-04-17 15:00:00.000000,1.572,2.209,LGD,VG.R,Total,SL i-League,NA,148421,draw
148422,Dota2,2016-04-17 15:00:00.000000,1.611,2.145,LGD,VG.R,GameResult,SL i-League,Map1,148421,draw
148423,Dota2,2016-04-17 15:00:00.000000,1.751,1.965,LGD,VG.R,FB,SL i-League,Map1,148421,draw
148424,Dota2,2016-04-17 15:00:00.000000,1.743,1.974,LGD,VG.R,Kills10,SL i-League,Map1,148421,draw
148425,Dota2,2016-04-17 15:00:00.000000,1.491,2.362,LGD,VG.R,Dire will take 1st roshan on map 1,SL i-League,Radiant will take 1st roshan on map 1,148421,draw
148426,Dota2,2016-04-17 15:00:00.000000,2.247,1.550,LGD,VG.R,Total time Over 40 minutes on map 1,SL i-League,Total time Under 40 minutes on map 1,148421,draw
